id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
c96BdpLpcmRRKw8hV/MfIw==,Propiedad,2020-03-09,9999-12-31,2020-03-09,-37.9950245,-57.567729500000006,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,Casa 2 ambientes + Galpón en venta en Mar del Plata,no paga
TGGWqDG5miufbehCcyTiyA==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-34.6326287,-58.436899399999994,Argentina,Capital Federal,Parque Chacabuco,,,,,,,,,Mensual,PARQUE CHACABUCO VENTA PH EN CONSTRUCCION MONOAMBIENTE .,no paga
oMr1EtnRmN/nETJvH7RJQg==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-34.6559038,-58.5870204,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Villa Luzuriaga,no paga
R2IvUN33ePalXeCj+OEevw==,Propiedad,2020-06-03,2020-09-09,2020-06-03,-37.9878202,-57.578699,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,PH DE 3 AMBIENTES INDEPENDIENTE.,no paga
c+O+XmDY7vxPEQHAcVzlmA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.719642404,-58.2673097033,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,4.0,3.0,3.0,,,,Chalet PH en Venta en Quilmes Oeste Centro,no paga
davbuMxohBKajT9E8QQHPQ==,Propiedad,2020-05-11,9999-12-31,2020-05-11,-34.8854318167,-57.8955303408,Argentina,Buenos Aires Interior,Berisso,Berisso,,,3.0,2.0,1.0,120.0,120.0,Mensual,PH venta 2 dormitorios al frente y cochera -120 mts 2- Berisso,no paga
4PI4DGGSDPa2OeC09EE7Iw==,Propiedad,2020-02-13,2020-05-26,2020-02-13,-34.630587799999994,-58.5108245,Argentina,Capital Federal,Velez Sarsfield,,,,2.0,1.0,1.0,42.0,40.0,Mensual,PH - Villa Luro,no paga
wnpFUclOtsqA5IzE8OXLNw==,Propiedad,2019-12-20,2020-01-09,2019-12-20,-34.621755,-58.4809644,Argentina,Capital Federal,Villa del Parque,,,,3.0,,1.0,57.0,57.0,Mensual,Venta de PH a refaccionar en Villa Santa Rita,no paga
Zxxu4UWMYTJxYuyze4zlfQ==,Propiedad,2019-12-09,2020-03-01,2019-12-09,-34.6458027,-58.5065166,Argentina,Capital Federal,Liniers,,,,,1.0,2.0,51.0,83.0,,Depto 2 Ambientes en 1° Piso en Pozo - Proximo a Entregar,no paga
HJl4JyWah7Td3wE+YMblqw==,Propiedad,2020-07-15,9999-12-31,2020-07-15,-34.552271600000005,-58.49316579999999,Argentina,Capital Federal,Saavedra,,,,,,,,,Mensual,PH Tres Ambiente con Terraza,no paga
0U3j26govg+AJuS6X+Hl3Q==,Propiedad,2019-10-22,2019-11-04,2019-10-22,-34.6212895758,-58.478078842200006,Argentina,Capital Federal,Flores,,,,4.0,3.0,1.0,130.0,83.0,,PH en VENTA en FLORES 4 AMBIENTES 130 M2,no paga
utD6bzydT4VMyF3sHCy0XQ==,Propiedad,2020-07-04,9999-12-31,2020-07-04,-38.106364,-57.60879370000001,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,casa acantilados sobre dos lotes,no paga
DcIbUh29JIFrE+k8sqIxhQ==,Propiedad,2020-06-03,2020-06-08,2020-06-03,-34.6008577036,-58.438250419300005,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,3.0,118.0,118.0,,Depto.tipo casa de 4 ambientes en Venta en Villa crespo,no paga
kNVU/7zpaf+p9iwB/njodA==,Propiedad,2019-11-17,2019-12-02,2019-11-17,-34.594931700000004,-58.426881099999996,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,77.0,77.0,Mensual,Depto.tipo casa de 4 ambientes en Venta en Palermo,no paga
v6X17dMGJTX44Iui/dKv9w==,Propiedad,2020-06-30,9999-12-31,2020-06-30,-34.6732950333,-58.3988177,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Valentin Alsina,no paga
WMGIeti2W/xLzz/Kx8S2HA==,Propiedad,2020-07-30,9999-12-31,2020-07-30,-34.6284883,-58.504901399999994,Argentina,Capital Federal,Floresta,,,,2.0,1.0,1.0,64.0,41.0,Mensual,"PH 2 ambiente, entrada de auto y patio",no paga
ELhZ2i1vDpqQn0W0YhgdiQ==,Propiedad,2019-11-09,2019-11-09,2019-11-09,-34.5936501,-58.4073547,Argentina,Capital Federal,Recoleta,,,,3.0,2.0,1.0,78.0,62.0,Mensual,Excelente inmueble  bien ubicado  con 2 dormitorios y patio ,no paga
w3znKL7Rlx/R5qaUXqucGA==,Propiedad,2019-12-10,2019-12-23,2019-12-10,,,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,San Fernando,,,3.0,3.0,1.0,180.0,95.0,,OPORTUNIDAD - RETASADO !!! PH al frente  con jardin A RECICLAR. ,no paga
EheGrYp35Q6XtlQm7y/z7A==,Propiedad,2020-09-01,9999-12-31,2020-09-01,-34.6331511,-58.6053402,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Haedo,no paga
gXKLvue80SKlNLAMx4UgLQ==,Propiedad,2020-08-12,2020-09-13,2020-08-12,-34.624752,-58.487836,Argentina,Capital Federal,Floresta,,,,3.0,2.0,1.0,54.0,54.0,,Venta PH de 3 ambientes en Floresta,no paga
iCWVnFXtLMBkBfxNZ2+uEg==,Propiedad,2020-03-04,9999-12-31,2020-03-04,-34.6463079357,-58.6815061738,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,,1.0,1.0,120.0,100.0,Mensual,Casa Ph de 2 ambientes a estrenar en Ituzaingó Norte,no paga
pkWloKurS/KnvnPQ8zR9tQ==,Propiedad,2020-07-25,2020-09-02,2020-07-25,-34.767646,-58.396401000000004,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,4.0,3.0,1.0,160.0,130.0,,Venta Ph 4 ambientes con Cochera y Quincho,no paga
H9B/fPhAnDR3Y7msqMv1Jg==,Propiedad,2019-12-04,2020-03-11,2019-12-04,-34.9082622,-57.95489739999999,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,4.0,2.0,1.0,90.0,75.0,,"43 entre 5 y 6. PH al frente con 2 dormitorios en venta, La Plata.-",no paga
fVDCsCBbmW/t16px79QzCQ==,Propiedad,2019-10-07,9999-12-31,2019-10-07,-31.4531648,-64.2325675,Argentina,Córdoba,,,,,4.0,,3.0,150.0,,Mensual,Riberas de Manantiales - Duplex de 3 dormitorios!! Exc  Diseño!!,no paga
DzQd9ttPIAAfFaw+xKri9A==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.604318443800004,-58.6372089386,Argentina,Bs.As. G.B.A. Zona Oeste,Hurlingham,,,,1.0,1.0,1.0,,,,Chalet PH en Venta en Hurlingham,no paga
eO7MsyzQ5xEeoh5Od9fi/Q==,Propiedad,2020-07-08,9999-12-31,2020-07-08,-34.53767,-58.514559999999996,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida Oeste,,,3.0,2.0,1.0,55.0,47.0,,Ph 3 ambientes con terraza balcon  en vta Florida,no paga
PYBIB/WKKTXigT9yEoiFvw==,Propiedad,2020-02-07,9999-12-31,2020-02-07,,,Argentina,Capital Federal,,,,,4.0,3.0,2.0,,,,CHALET TRADICIONAL ZONA GOLF VIEJO,no paga
ofwpm79I6zEowdoQelYfpg==,Propiedad,2020-01-22,2020-08-30,2020-01-22,-34.6162545,-58.4653966,Argentina,Capital Federal,Flores,,,,3.0,2.0,1.0,174.0,74.0,,"PH 3 AMB.AL FRENTE, ENTRADA INDEPENDIENTE.",no paga
F94udShjhqUnneOZWU4ZwQ==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-36.680302399999995,-56.6831221,Argentina,Buenos Aires Costa Atlántica,San Bernardo,,,,3.0,2.0,1.0,,,,Casa PH en Venta en San Bernardo,no paga
u2zk6M39ePql93bUvqlGbw==,Propiedad,2020-05-26,2020-06-12,2020-05-26,-31.378603299999998,-64.11195359999999,Argentina,Córdoba,Córdoba,,,,10.0,4.0,2.0,,,,"venta muy linda y amplia propiedad en LA DOROTEA, CERCA DE VILLA ESQUIU",no paga
BhE12okUuz+P6qaw0EOyww==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.6859496824,-58.3543647375,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,2.0,1.0,1.0,,,,Departamento Tipo Casa en Venta en Sarandi Oeste,no paga
q2dSXXSAODkPv4z/8ZDSzg==,Propiedad,2020-05-29,2020-06-01,2020-05-29,-34.593788364699996,-58.4280162351,Argentina,Capital Federal,Palermo,Palermo Soho,,,3.0,2.0,1.0,65.0,57.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo soho,no paga
dr0OmP+6RGoJF4DfJYt8Mg==,Propiedad,2020-03-06,9999-12-31,2020-03-06,-37.990902,-57.5635542,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,2.0,,,,Mensual,PH FONDO DE 3 AMBIENTES CON PATIO,no paga
Loe+k1AL3g/Sbe9f1ocf2Q==,Propiedad,2020-01-30,9999-12-31,2020-01-30,-34.91401079999999,-57.963201899999994,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,2.0,1.0,,53.0,Mensual,2 DORMITORIOS | 42 al 800,no paga
wIuN9+2FPMRZRFX9LLMMQQ==,Propiedad,2019-10-14,2019-10-28,2019-10-14,-34.6020458,-58.4439422,Argentina,Capital Federal,Paternal,,,,5.0,4.0,2.0,149.0,149.0,,Depto.tipo casa de 5 ambientes en Venta en Paternal,no paga
q873eyuWO7BRQoKujpHZfA==,Propiedad,2020-08-08,2020-08-14,2020-08-08,-34.612753999999995,-58.41326479999999,Argentina,Capital Federal,Caballito,,,,3.0,2.0,2.0,,,,Hermoso PH 3 Amb + Studio + Patio + Lavadero,no paga
XRLdfjbZN5/sHzhlNtueFg==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6661547645,-58.6596567884,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Castelar Sur,no paga
zhfNI3FaSsbrorHY/m5rIA==,Propiedad,2020-03-16,2020-05-14,2020-03-16,-37.7287773248,-57.4455132705,Argentina,Buenos Aires Costa Atlántica,Mar Chiquita,,,,3.0,2.0,2.0,,,,Casa a terminar en Mar Chiquita,no paga
t5AIkL8EVm5McMBfBx0JhA==,Propiedad,2020-08-07,9999-12-31,2020-08-07,-37.2872092,-56.9976549,Argentina,Buenos Aires Costa Atlántica,Villa Gesell,,,,2.0,1.0,1.0,,,,Casa 2 ambientes Villa gesell,no paga
WRLxnQfsd7olYeLlbwUrDQ==,Propiedad,2020-07-13,9999-12-31,2020-07-13,-43.265818700000004,-65.29189170000001,Argentina,Chubut,Rawson,,,,,,,,,Mensual,VIVIENDA U.F. Nª2 A TERMINAR,no paga
Pr8pLujJ7PPRs7X9ExYEbg==,Propiedad,2020-01-07,9999-12-31,2020-01-07,-34.601358399999995,-58.3781076,Argentina,Capital Federal,San Nicolás,,,,5.0,4.0,2.0,,,,CASA EN VENTA EN RESIDENCIAL I 306,no paga
qofVzJbLeiQB68wmmMtcjA==,Propiedad,2020-03-04,9999-12-31,2020-03-04,-34.6654268,-58.680614899999995,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,3.0,2.0,1.0,90.0,90.0,Mensual,PH - Ituzaingó Sur,no paga
BL31g+veiriKRU/MJYJdbA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.4395602602,-58.559282649,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,,,,4.0,3.0,2.0,,,,Casa PH en Venta en San Fernando,no paga
FVC1VRZcnnxXiRCAWKqsTg==,Propiedad,2020-06-29,9999-12-31,2020-06-29,-38.243913299999996,-57.8346936,Argentina,Buenos Aires Costa Atlántica,Miramar,,,,3.0,2.0,2.0,,,,MODERNA PROPIEDAD CON GRAN PARQUE EN LAS LOMAS DE MIRAMAR,no paga
3V4yOvIDIVuIz2pcQuhnWA==,Propiedad,2020-01-20,9999-12-31,2020-01-20,-34.58695,-58.4328678,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,2.0,1.0,1.0,65.0,49.0,Mensual,PH - Palermo Hollywood,no paga
91Kxl0mX5RvZ5iFsy9Z4XA==,Propiedad,2019-10-20,2019-11-06,2019-10-20,-34.5955966314,-58.4477355791,Argentina,Capital Federal,Chacarita,,,,2.0,1.0,1.0,41.0,41.0,,Depto.tipo casa de 2 ambientes en Venta en Chacarita,no paga
RUIx1CiMc1vXZOkiLOfMfw==,Propiedad,2020-06-05,2020-06-08,2020-06-05,-34.59532,-58.42485,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,84.0,84.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,no paga
r9hQiLxYd4QFSoFH/UPJrw==,Propiedad,2020-02-22,2020-03-18,2020-02-22,-34.620036,-58.500834999999995,Argentina,Capital Federal,Monte Castro,,,,7.0,5.0,2.0,143.0,112.0,,EXCELENTE PH - Monte Castro - en 2 plantas,no paga
7nhpY3Yj6MJdaKuKOfJKbg==,Propiedad,2020-06-30,9999-12-31,2020-06-30,-38.947856200000004,-68.0627135,Argentina,Neuquén,Confluencia,,,,2.0,1.0,1.0,,,,"Ph en Venta en Centro, Confluencia U$S 83727",no paga
LxBfFZ9he1nTx/GGqmLZkA==,Propiedad,2019-09-21,2019-10-17,2019-09-21,-34.5981824,-58.434215599999995,Argentina,Capital Federal,Villa Crespo,,,,4.0,2.0,2.0,200.0,145.0,,Excelente PH con entrada individual - Sin expensas,no paga
TST1r2UFsz6CEXKWlCm/Hw==,Propiedad,2020-09-01,2020-09-01,2020-09-01,-38.023411448699996,-57.5547898488,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Chauvín,,,4.0,,1.0,,,Mensual,Duplex con garaje en Chauvin IMPECABLE!,no paga
/aw+87gR8r1OjGMkukNAVQ==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.6299908794,-58.62080037770001,Argentina,Bs.As. G.B.A. Zona Oeste,Hurlingham,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Hurlingham,no paga
/B7b4DGbM6ZV4tM/2Vrzaw==,Propiedad,2020-07-24,9999-12-31,2020-07-24,-38.0195911,-57.55626650000001,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,3.0,,,,CHALET 4 AMBIENTES CON DEPENDENCIA,no paga
otU5Mlcxlw8EA8dn7vDLWA==,Propiedad,2020-01-31,2020-08-05,2020-01-31,-34.547039639699996,-58.4504479951,Argentina,Capital Federal,Belgrano,,,,6.0,4.0,5.0,,,,Bº River - Casa con 4 Dorm. 2 Suites - Cochera Cubierta y Jardin,no paga
msDWJF9CL9ig8k1n5UB1DA==,Propiedad,2020-04-06,2020-04-16,2020-04-06,-34.59532,-58.42485,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,84.0,84.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,no paga
MGzOjQk0AhCfZC0WTNbLqA==,Propiedad,2020-08-30,2020-09-02,2020-08-30,-34.582384000000005,-58.497064,Argentina,Capital Federal,Villa Pueyrredón,,,,3.0,2.0,1.0,63.0,50.0,,PH  3 ambientes en V. Pueyrredón con terraza!,no paga
YQ05mRUB204d8n9RZFpH0w==,Propiedad,2020-02-04,9999-12-31,2020-02-04,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,1.0,1.0,,48.0,Mensual,2 AMBIENTES | LAPRIDA 281,no paga
O10UUUGWmoaJIrMt9MW5bg==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.73434742,-58.272225571899995,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,3.0,2.0,,,,Departamento Tipo Casa en Venta en Quilmes Oeste,no paga
VL2Damm2NUw8Ur/CLyHllA==,Propiedad,2020-08-20,9999-12-31,2020-08-20,-34.7282580475,-58.278037741700004,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,,1.0,1.0,57.0,51.0,Mensual,Casa PH en Venta / Martin Rodriguez al 800 - Quilmes Oeste,no paga
r/XiVl1WQcyYJm7dPZq62A==,Propiedad,2020-08-20,9999-12-31,2020-08-20,-36.5437421,-56.698687899999996,Argentina,Buenos Aires Costa Atlántica,Santa Teresita,,,,3.0,2.0,1.0,,,,Santa Teresita. Ph 3 Ambientes En Planta Baja Al Frente!,no paga
nHqxiat5bcrobXlNJ0dx2g==,Propiedad,2020-03-01,2020-04-01,2020-03-01,-34.623451,-58.517531000000005,Argentina,Capital Federal,Monte Castro,,,,3.0,2.0,1.0,50.0,48.0,,PH 3 Amb A estrenar Frente Balcón Sin Expensas!,no paga
co5fnwazErrsZHm9uMh8Fg==,Propiedad,2019-09-04,2020-05-04,2019-09-04,-34.670596999999994,-58.5497555,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,San Justo,,,3.0,,1.0,80.0,80.0,Mensual,PH - San Justo,no paga
ECSVW7R3BZ546Pwb3l8pFg==,Propiedad,2020-06-30,2020-10-19,2020-06-30,-37.9535169,-57.53763589999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,,,,,,PH EN VENTA,no paga
Ae+PgrWjLJby/WsH1vwAHQ==,Propiedad,2020-07-22,2020-08-27,2020-07-22,-34.7302511,-58.3866032,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,4.0,2.0,2.0,,75.0,Mensual,PH - Lanús Este,no paga
RCBZMPZCk3tYdBIV8l4AYg==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.719248788899996,-58.3026083891,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Bernal Centro,no paga
QvFzS9Vkehcb09oj3snqfg==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6891675429,-58.3460194871,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,2.0,1.0,1.0,,,,Departamento Tipo Casa en Venta en Villa Dominico,no paga
zr4l0UcK+bueoYBiOEN3mw==,Propiedad,2020-08-06,2020-10-03,2020-08-06,-34.65478579999999,-58.5096016,Argentina,Capital Federal,Mataderos,,,,3.0,2.0,2.0,,,,PH  de 3 ambientes en duplex al frente a estrenar Mataderos,no paga
MK+s0DG+SW5fpBtk0YY/KQ==,Propiedad,2020-04-21,9999-12-31,2020-04-21,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,,,,,3.0,2.0,,,,3 Dor. 420 M2. 220 M2 Cub,no paga
PEG96/yWKg6fYfu/YRtCXQ==,Propiedad,2020-02-04,9999-12-31,2020-02-04,,,Argentina,Capital Federal,,,,,3.0,2.0,2.0,,,,PH 3 AMB. c/ 2 BAÑOS,no paga
+YaCOa28YIpD+nhh/3B8sw==,Propiedad,2019-09-03,2019-10-03,2019-09-03,-34.5498086,-58.548070900000006,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,3.0,,1.0,223.0,65.0,Mensual,PH - Villa Ballester - P/H Villa Ballester!,no paga
hEcmjqui4P2aoI1n5DelCw==,Propiedad,2020-08-14,2020-09-02,2020-08-14,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,3.0,,1.0,60.0,60.0,,PH en Venta Ramos Mejia / La Matanza (A134 2599),no paga
DXohq00NJn2t86Cl6BtFaw==,Propiedad,2019-11-16,2019-12-01,2019-11-16,-34.593569,-58.427474,Argentina,Capital Federal,Palermo,,,,2.0,1.0,1.0,45.0,45.0,,Depto.tipo casa de 2 ambientes en Venta en Palermo,no paga
SqxCPmd3NaJnWOe8gQ5L9A==,Propiedad,2020-07-22,9999-12-31,2020-07-22,,,Argentina,Santa Fe,Rosario,,,,5.0,3.0,2.0,,,,VENTA - Casa 3 dormitorios - FISHERTON - Amplia Luminosa - Con patio,no paga
7MP1SbipcyHe+7QukMFUtQ==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.594931700000004,-58.426881099999996,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,77.0,77.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,no paga
5Fel/w7a1FboEj4AovI5VQ==,Propiedad,2020-04-20,9999-12-31,2020-04-20,-37.998253999999996,-57.551732900000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,"CHAUVIN, PH CON TERRAZA PROPIA",no paga
OSmlS47FDN5wMcEfB5CPnQ==,Propiedad,2019-11-10,2020-08-07,2019-11-10,-34.6118,-58.4976,Argentina,Capital Federal,Villa del Parque,,,,2.0,1.0,1.0,52.0,44.0,,PH EN VENTA VILLA DEL PARQUE 2 AMB RECICLADO,no paga
bq9hz6Zv5zwZjen+QE2dcQ==,Propiedad,2020-08-13,9999-12-31,2020-08-13,-38.9228337733,-68.07688289810001,Argentina,Neuquén,Confluencia,,,,4.0,3.0,2.0,110.0,110.0,Mensual,PH - Neuquen,no paga
oGYQHhKj/i1IrqWLh9M/6w==,Propiedad,2020-07-22,2020-08-13,2020-07-22,-34.589405519,-58.4344515126,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,52.0,52.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo,no paga
hKOWoNrQQXjvQ6wizrBQnw==,Propiedad,2020-02-03,9999-12-31,2020-02-03,,,Argentina,Capital Federal,,,,,2.0,1.0,1.0,,,,Amplio Ph 2 amb con patio,no paga
ABeyfZXdTQ0fXfD4RX2/pw==,Propiedad,2019-12-19,2020-03-03,2019-12-19,-38.0107940875,-57.564522879399995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,4.0,2.0,205.0,172.0,,Chauvin. PH reciclado con cochera.,no paga
iWgekw27U8U3maXiu4Ocmw==,Propiedad,2019-12-09,9999-12-31,2019-12-09,-34.636166700000004,-58.682618000000005,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,,2.0,2.0,110.0,90.0,,"EXCELENTE OPORTUNIDAD!! PH 90M2 EN 2 PLANTAS, 3 AMB. C/PATIO, SIN EXPENSAS!! A 1 CUADRA DE J.M.PAZ",no paga
gUNe+0kEhZEcSr/GC52hHQ==,Propiedad,2019-10-16,9999-12-31,2019-10-16,-38.0036406775,-57.5630909797,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,,,,Mensual,VENDO PH ACCESO POR PASILLO SIN GASTOS,no paga
lsspw6jUPShOCZL6niyxPw==,Propiedad,2020-05-13,2020-08-05,2020-05-13,-34.6943088,-58.4891412,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Madero,,,5.0,4.0,1.0,,,,"Villa Celina, PH 5 amb, Graciela Carabajal",no paga
LSlONHANWR0CVn+m5jcnMA==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.693858899999995,-58.31064670000001,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,5.0,3.0,2.0,,,,Casa PH en Venta en Wilde Centro,no paga
xqAMb1kCzY/AZu1y3WIIHw==,Propiedad,2020-01-01,2020-01-11,2020-01-01,-34.610116999999995,-58.47160600000001,Argentina,Capital Federal,Paternal,,,,6.0,5.0,2.0,207.0,190.0,,Venta casa multifamiliar -A refaccionar - Paternal,no paga
1ypriGffZHLJKeZMxO2FNA==,Propiedad,2020-03-24,2020-09-26,2020-03-24,-34.6733195,-58.5761272,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,San Justo,,,2.0,1.0,1.0,,,Mensual,PH - San Justo,no paga
Ad+9vNYOeDOVmUuMeWgIrg==,Propiedad,2020-04-17,2020-04-23,2020-04-17,-31.389940000000003,-64.2284956,Argentina,Córdoba,Córdoba,,,,,4.0,3.0,,,,"CASA A LA VENTA- BARRIO LAS ROSAS, CIUDAD DE CÓRDOBA.",no paga
7R4ZQA8A4yxwgKpG3dHD1g==,Propiedad,2020-07-27,9999-12-31,2020-07-27,-38.0139499,-57.5629583,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,2.0,,,,"Impecable ph de 2 amb, reciclado a nuevo",no paga
AT7CD6EaxqI0gs6yh9oQ1g==,Propiedad,2020-03-06,2020-03-14,2020-03-06,-34.63225,-58.42618100000001,Argentina,Capital Federal,Parque Chacabuco,,,,4.0,3.0,1.0,154.0,125.0,,VENTA- PH 4 AMB C/ PATIO Y TZA (a mts Av La Plata),no paga
6ooeyGxd+6YjYRfDSk8ccQ==,Propiedad,2019-09-20,9999-12-31,2019-09-20,-38.0126496,-57.573851,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,140.0,70.0,,PH A ESTRENAR!! de 3 ambientes al contrafrente,no paga
bM4xAvpMQa4jIDM2ADvM4A==,Propiedad,2020-02-11,2020-09-02,2020-02-11,-32.969109,-60.678079000000004,Argentina,Santa Fe,Rosario,,,,4.0,2.0,1.0,130.0,83.0,,Venta  casa  de pasillo dos dormitorios,no paga
6tFVYMlaRlNQh9hdeRwPJw==,Propiedad,2020-07-12,2020-08-13,2020-07-12,-34.5923711598,-58.467638110900005,Argentina,Capital Federal,Chacarita,,,,3.0,2.0,1.0,125.0,125.0,,Depto.tipo casa de 3 ambientes en Venta en Chacarita,no paga
iNDgzeFZ2fXkDjtcjv4bkA==,Propiedad,2020-06-03,2020-06-15,2020-06-03,-34.585465500000005,-58.444948,Argentina,Capital Federal,Chacarita,,,,4.0,3.0,1.0,130.0,120.0,Mensual,Ph 4 amb con cochera / Chacarita / Con Renta,no paga
TZE1wZ0QjxzwEGEH9JuVfw==,Propiedad,2020-01-23,2020-05-11,2020-01-23,-31.3340572,-64.30496600000001,Argentina,Córdoba,Córdoba,,,,,2.0,1.0,,90.0,Mensual,Villa Warcalde (ZONA) B° Cuesta Colorada duplex 2 dormitorios cochera cerrado,no paga
OzI7uWwSCPxvlJxm4TN27A==,Propiedad,2020-05-18,2020-10-04,2020-05-18,-34.611482,-58.4286152,Argentina,Capital Federal,Belgrano,,,,7.0,4.0,4.0,,,,Excelente 7 Amb suite coch y piscina,no paga
Wy+YbNDO2NXw2a7OSiDI3g==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-34.6382597,-58.5104037,Argentina,Capital Federal,Liniers,,,,,,,,,,ph  6 AMBIENTES CON TERRAZA  ,no paga
k00iPKORboVoSNHiUL0XBA==,Propiedad,2020-08-18,2020-09-04,2020-08-18,-34.6617843,-58.682521799999996,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,2.0,,1.0,40.0,40.0,Mensual,PH - Ituzaingó,no paga
33tDVNL8rQstveeSlMLm9g==,Propiedad,2020-08-08,9999-12-31,2020-08-08,-34.7114954075,-58.2592733312,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Quilmes,,,1.0,1.0,1.0,310.0,250.0,Mensual,VENTA DE DEPARTAMENTOS PARA RENTA EN QUILMES,no paga
y78AaRm0LdlEUHjGiDGN9g==,Propiedad,2020-07-29,9999-12-31,2020-07-29,-32.9430584503,-60.8832256831,Argentina,Santa Fe,Roldán,,,,6.0,3.0,2.0,,,,Casa de 3 dormitorios,no paga
