edad,categ_laboral,estado_civil,nivel_educacion,deuda,balance,vivienda,prestamo,contacto,dia,mes,anio,duracion,cant_actual,dias_entre,cant_previa,resultado_ant,suscribe
33,desconocido,casadx,universitario/terciario,no,8971,no,no,celular,22,ago,2008,138,1,-1,0,desconocido,no
41,gestion,casadx,universitario/terciario,no,4357,si,no,desconocido,19,may,2008,110,1,-1,0,desconocido,no
26,administrador,solterx,secundario,no,102,no,si,celular,8,jul,2008,658,2,-1,0,desconocido,no
37,operarix,casadx,secundario,no,105,si,no,desconocido,8,may,2008,69,2,-1,0,desconocido,no
44,operarix,divorciadx/viudx,primario,si,-119,si,no,desconocido,2,jun,2008,132,5,-1,0,desconocido,no
40,independiente,casadx,secundario,si,-754,si,si,desconocido,3,jun,2008,941,3,-1,0,desconocido,no
34,servicios,solterx,secundario,no,49,no,si,celular,9,jul,2008,181,1,-1,0,desconocido,no
33,independiente,solterx,universitario/terciario,no,9670,no,no,celular,20,nov,2008,204,1,-1,0,desconocido,no
56,gestion,divorciadx/viudx,universitario/terciario,no,-141,no,no,celular,28,jul,2008,101,4,-1,0,desconocido,no
33,tecnico,solterx,universitario/terciario,no,0,no,no,celular,14,ago,2008,93,2,-1,0,desconocido,no
43,empresarix,casadx,universitario/terciario,no,11532,si,no,telefono fijo,25,jul,2008,58,1,-1,0,desconocido,no
59,gestion,casadx,universitario/terciario,si,782,no,si,celular,13,ago,2008,127,2,-1,0,desconocido,no
45,gestion,casadx,universitario/terciario,no,1300,no,no,celular,30,jul,2008,135,3,-1,0,desconocido,no
42,administrador,divorciadx/viudx,secundario,no,-172,si,si,desconocido,4,jun,2008,179,1,-1,0,desconocido,no
38,tecnico,casadx,secundario,no,37,no,no,celular,17,jul,2008,96,1,-1,0,desconocido,no
46,operarix,divorciadx/viudx,primario,no,1712,no,no,desconocido,19,jun,2008,110,1,-1,0,desconocido,no
51,tecnico,casadx,universitario/terciario,no,1121,no,no,celular,27,ago,2008,68,4,-1,0,desconocido,no
34,tecnico,casadx,secundario,no,1035,no,no,celular,25,ago,2008,1374,10,-1,0,desconocido,no
33,gestion,casadx,universitario/terciario,no,296,no,no,celular,16,jul,2008,90,2,-1,0,desconocido,no
53,tecnico,casadx,universitario/terciario,no,988,no,no,celular,20,ago,2008,1408,5,-1,0,desconocido,no
31,operarix,solterx,desconocido,no,813,si,no,desconocido,20,jun,2008,16,18,-1,0,desconocido,no
37,tecnico,casadx,secundario,si,-886,si,no,desconocido,26,may,2008,224,1,-1,0,desconocido,no
54,tecnico,casadx,universitario/terciario,no,417,si,no,desconocido,16,jun,2008,375,2,-1,0,desconocido,no
38,tecnico,casadx,secundario,no,13,no,no,celular,21,ago,2008,311,2,-1,0,desconocido,no
45,tecnico,casadx,universitario/terciario,no,1780,no,no,celular,11,ago,2008,52,4,-1,0,desconocido,no
28,operarix,solterx,secundario,no,-303,si,no,desconocido,23,may,2008,277,2,-1,0,desconocido,no
49,operarix,casadx,secundario,no,90,si,no,desconocido,7,may,2008,127,1,-1,0,desconocido,no
43,servicios,casadx,secundario,no,3608,si,no,desconocido,16,may,2008,165,6,-1,0,desconocido,no
52,tecnico,casadx,universitario/terciario,no,3440,si,no,celular,17,nov,2008,124,1,131,1,fallo,no
47,trabajadora casas particulares,divorciadx/viudx,primario,no,617,no,no,telefono fijo,29,jul,2008,119,7,-1,0,desconocido,no
35,servicios,divorciadx/viudx,secundario,no,532,si,no,desconocido,2,jun,2008,375,1,-1,0,desconocido,no
29,servicios,divorciadx/viudx,secundario,no,330,si,no,desconocido,12,may,2008,88,2,-1,0,desconocido,no
37,administrador,casadx,secundario,si,0,no,no,desconocido,9,jun,2008,89,1,-1,0,desconocido,no
34,operarix,casadx,secundario,no,2495,si,no,desconocido,23,may,2008,924,1,-1,0,desconocido,no
47,tecnico,solterx,secundario,no,361,no,no,desconocido,9,jun,2008,123,2,-1,0,desconocido,no
37,tecnico,casadx,secundario,no,177,si,no,celular,16,jul,2008,464,3,-1,0,desconocido,no
46,administrador,casadx,secundario,no,1083,no,no,celular,25,ago,2008,67,9,-1,0,desconocido,no
33,tecnico,divorciadx/viudx,secundario,no,801,no,no,celular,7,ago,2008,341,5,-1,0,desconocido,no
28,servicios,casadx,secundario,no,1214,no,no,desconocido,28,may,2008,582,1,-1,0,desconocido,no
49,servicios,casadx,secundario,no,199,si,no,celular,31,jul,2008,28,25,-1,0,desconocido,no
43,tecnico,casadx,secundario,no,674,si,si,desconocido,19,may,2008,412,1,-1,0,desconocido,no
33,gestion,casadx,universitario/terciario,no,7,si,no,telefono fijo,24,jul,2008,780,1,-1,0,desconocido,no
53,independiente,casadx,universitario/terciario,no,1128,no,no,desconocido,11,jun,2008,29,1,-1,0,desconocido,no
36,gestion,solterx,universitario/terciario,no,8,no,no,celular,29,jul,2008,858,7,-1,0,desconocido,no
45,operarix,solterx,primario,no,695,si,no,celular,21,jul,2008,167,1,-1,0,desconocido,no
30,administrador,solterx,desconocido,no,0,si,no,celular,19,nov,2008,1206,2,-1,0,desconocido,no
27,administrador,solterx,secundario,no,-215,si,no,desconocido,20,may,2008,89,3,-1,0,desconocido,no
44,servicios,divorciadx/viudx,secundario,no,2586,si,no,desconocido,5,may,2008,160,1,-1,0,desconocido,no
39,administrador,casadx,secundario,no,-234,no,si,celular,18,jul,2008,75,1,-1,0,desconocido,no
36,gestion,casadx,universitario/terciario,no,-2,no,no,celular,11,ago,2008,242,2,-1,0,desconocido,no
54,desempleadx,casadx,primario,no,6427,si,no,telefono fijo,19,nov,2008,53,1,-1,0,desconocido,no
31,empresarix,casadx,universitario/terciario,no,281,si,no,desconocido,6,may,2008,206,2,-1,0,desconocido,no
42,independiente,casadx,primario,no,3641,si,no,desconocido,14,may,2008,869,1,-1,0,desconocido,no
29,servicios,solterx,secundario,no,703,si,no,desconocido,7,may,2008,129,5,-1,0,desconocido,no
46,operarix,casadx,secundario,no,870,no,si,celular,31,jul,2008,87,2,-1,0,desconocido,no
38,gestion,casadx,secundario,no,1574,no,no,desconocido,5,jun,2008,636,1,-1,0,desconocido,no
31,independiente,solterx,universitario/terciario,no,84,no,no,celular,6,ago,2008,157,4,-1,0,desconocido,no
27,administrador,solterx,secundario,no,295,si,no,desconocido,3,jun,2008,148,13,-1,0,desconocido,no
28,operarix,casadx,desconocido,no,52,si,no,desconocido,13,may,2008,226,1,-1,0,desconocido,no
34,operarix,casadx,primario,no,2490,si,no,desconocido,23,may,2008,192,1,-1,0,desconocido,no
46,tecnico,casadx,secundario,no,1571,si,no,desconocido,7,may,2008,489,2,-1,0,desconocido,no
30,gestion,solterx,universitario/terciario,no,1724,si,no,desconocido,20,may,2008,73,1,-1,0,desconocido,no
38,desempleadx,casadx,primario,no,311,no,no,telefono fijo,31,jul,2008,80,11,-1,0,desconocido,no
30,tecnico,casadx,secundario,no,455,si,no,celular,21,nov,2008,758,1,-1,0,desconocido,no
29,operarix,solterx,primario,no,170,si,no,celular,8,jul,2008,216,1,-1,0,desconocido,no
35,administrador,solterx,primario,no,8,si,no,desconocido,16,may,2008,148,18,-1,0,desconocido,no
54,jubiladx,casadx,primario,no,235,no,si,celular,21,nov,2008,353,2,113,5,fallo,no
31,tecnico,casadx,secundario,no,1072,no,no,celular,19,ago,2008,141,3,-1,0,desconocido,no
37,operarix,divorciadx/viudx,secundario,no,-333,si,no,desconocido,27,may,2008,345,1,-1,0,desconocido,no
44,servicios,casadx,secundario,no,908,si,si,celular,28,jul,2008,102,7,-1,0,desconocido,no
38,jubiladx,solterx,secundario,no,44,no,no,desconocido,29,may,2008,148,1,-1,0,desconocido,no
35,tecnico,solterx,universitario/terciario,no,354,si,no,celular,13,ago,2008,274,1,-1,0,desconocido,no
29,empresarix,divorciadx/viudx,universitario/terciario,no,444,no,no,celular,24,jul,2008,54,2,-1,0,desconocido,no
32,tecnico,casadx,secundario,no,199,no,si,celular,13,ago,2008,363,1,-1,0,desconocido,no
40,gestion,casadx,universitario/terciario,no,9221,no,no,celular,4,ago,2008,252,1,-1,0,desconocido,no
46,independiente,casadx,primario,no,3155,si,no,celular,21,nov,2008,271,1,-1,0,desconocido,no
35,independiente,solterx,secundario,no,951,si,no,celular,19,nov,2008,220,2,-1,0,desconocido,no
38,tecnico,solterx,secundario,no,455,si,no,desconocido,20,jun,2008,36,5,-1,0,desconocido,no
49,gestion,casadx,universitario/terciario,no,852,si,no,celular,20,nov,2008,408,1,-1,0,desconocido,no
52,gestion,casadx,universitario/terciario,no,1701,si,si,celular,17,nov,2008,381,1,117,2,otro,no
31,servicios,casadx,secundario,no,25,si,si,desconocido,5,may,2008,172,1,-1,0,desconocido,no
48,gestion,casadx,universitario/terciario,no,770,no,si,celular,5,ago,2008,263,2,-1,0,desconocido,no
32,servicios,casadx,secundario,no,11512,si,no,celular,20,nov,2008,301,1,183,1,fallo,no
37,tecnico,casadx,secundario,no,2707,si,no,telefono fijo,16,jul,2008,109,1,-1,0,desconocido,no
30,tecnico,solterx,universitario/terciario,no,2832,no,no,celular,18,ago,2008,350,6,-1,0,desconocido,no
28,gestion,solterx,secundario,no,62,no,no,celular,14,jul,2008,467,3,-1,0,desconocido,no
37,administrador,casadx,secundario,no,-426,si,si,celular,31,jul,2008,56,30,-1,0,desconocido,no
30,servicios,solterx,primario,no,6,si,si,celular,9,jul,2008,102,1,-1,0,desconocido,no
31,servicios,solterx,secundario,no,31,si,si,desconocido,26,may,2008,501,2,-1,0,desconocido,no
26,gestion,solterx,universitario/terciario,no,1326,si,no,desconocido,9,may,2008,70,1,-1,0,desconocido,no
33,gestion,solterx,universitario/terciario,no,2599,si,no,desconocido,23,may,2008,328,3,-1,0,desconocido,no
36,gestion,solterx,universitario/terciario,no,86,no,no,celular,25,ago,2008,48,4,-1,0,desconocido,no
53,tecnico,solterx,secundario,no,925,no,no,celular,25,ago,2008,930,3,-1,0,desconocido,no
48,operarix,casadx,secundario,no,1631,si,no,desconocido,26,may,2008,51,5,-1,0,desconocido,no
42,gestion,divorciadx/viudx,secundario,no,283,si,no,celular,23,jul,2008,761,1,-1,0,desconocido,no
47,administrador,casadx,secundario,no,219,si,no,desconocido,5,may,2008,577,1,-1,0,desconocido,no
28,administrador,solterx,desconocido,no,2736,no,no,celular,8,jul,2008,705,1,-1,0,desconocido,no
47,gestion,solterx,universitario/terciario,no,275,no,no,celular,8,ago,2008,82,2,-1,0,desconocido,no
53,gestion,solterx,primario,no,208,si,no,desconocido,19,may,2008,179,9,-1,0,desconocido,no
45,administrador,divorciadx/viudx,secundario,no,2519,no,no,celular,21,nov,2008,470,1,-1,0,desconocido,no
32,tecnico,casadx,secundario,no,5,si,no,celular,17,nov,2008,114,1,-1,0,desconocido,no
33,servicios,solterx,secundario,no,1038,no,si,desconocido,3,jul,2008,108,1,-1,0,desconocido,no
37,operarix,casadx,desconocido,no,897,si,no,celular,7,jul,2008,339,2,-1,0,desconocido,no
52,gestion,solterx,universitario/terciario,no,269,no,si,celular,22,jul,2008,86,1,-1,0,desconocido,no
39,operarix,casadx,primario,no,-176,no,no,celular,9,jul,2008,176,1,-1,0,desconocido,no
45,servicios,casadx,secundario,no,1306,no,no,desconocido,11,jun,2008,125,3,-1,0,desconocido,no
52,operarix,casadx,primario,no,382,no,si,celular,26,ago,2008,98,7,-1,0,desconocido,no
28,administrador,solterx,secundario,no,428,si,si,desconocido,27,may,2008,99,2,-1,0,desconocido,no
33,administrador,casadx,universitario/terciario,no,899,si,no,desconocido,26,may,2008,159,3,-1,0,desconocido,no
44,operarix,solterx,secundario,no,-215,si,no,desconocido,27,may,2008,163,2,-1,0,desconocido,no
56,independiente,casadx,secundario,no,445,no,no,celular,7,ago,2008,59,2,-1,0,desconocido,no
54,operarix,divorciadx/viudx,primario,no,2062,si,no,desconocido,14,may,2008,438,2,-1,0,desconocido,no
34,desempleadx,solterx,secundario,no,9895,no,no,celular,19,nov,2008,356,2,-1,0,desconocido,no
27,administrador,solterx,secundario,no,-242,no,si,celular,29,jul,2008,20,21,-1,0,desconocido,no
36,tecnico,casadx,secundario,no,644,no,no,desconocido,4,jul,2008,133,1,-1,0,desconocido,no
44,gestion,casadx,secundario,no,576,si,no,desconocido,8,may,2008,128,3,-1,0,desconocido,no
28,servicios,solterx,secundario,si,-7,no,si,celular,23,jul,2008,293,5,-1,0,desconocido,no
30,tecnico,solterx,secundario,no,276,no,si,celular,25,ago,2008,159,5,-1,0,desconocido,no
39,operarix,casadx,primario,no,592,si,no,desconocido,2,jun,2008,222,2,-1,0,desconocido,no
38,administrador,casadx,secundario,no,0,si,no,telefono fijo,16,jul,2008,264,5,-1,0,desconocido,no
44,gestion,divorciadx/viudx,universitario/terciario,no,-710,si,no,celular,10,jul,2008,183,1,-1,0,desconocido,no
38,gestion,solterx,universitario/terciario,no,8669,si,no,telefono fijo,21,nov,2008,228,6,-1,0,desconocido,no
30,trabajadora casas particulares,solterx,universitario/terciario,no,3362,no,no,celular,12,ago,2008,101,2,-1,0,desconocido,no
41,operarix,casadx,secundario,no,2823,si,no,desconocido,14,may,2008,858,1,-1,0,desconocido,no
41,operarix,casadx,secundario,no,514,no,si,telefono fijo,15,jul,2008,321,3,-1,0,desconocido,no
35,operarix,casadx,primario,no,0,si,no,desconocido,6,may,2008,154,2,-1,0,desconocido,no
50,gestion,casadx,universitario/terciario,si,72,no,no,celular,22,ago,2008,171,13,-1,0,desconocido,no
33,gestion,casadx,universitario/terciario,no,982,no,no,desconocido,4,jun,2008,735,17,-1,0,desconocido,no
32,tecnico,solterx,secundario,no,5118,si,no,celular,27,ago,2008,263,12,-1,0,desconocido,no
38,servicios,casadx,secundario,no,208,si,no,desconocido,7,may,2008,800,1,-1,0,desconocido,no
25,administrador,solterx,secundario,no,1,si,si,desconocido,12,may,2008,24,12,-1,0,desconocido,no
34,tecnico,casadx,secundario,no,6107,no,no,celular,21,nov,2008,114,3,-1,0,desconocido,no
53,tecnico,casadx,secundario,no,530,no,no,celular,18,nov,2008,244,1,-1,0,desconocido,no
57,jubiladx,casadx,desconocido,no,316,si,no,desconocido,3,jun,2008,72,8,-1,0,desconocido,no
41,operarix,solterx,desconocido,no,961,si,no,desconocido,29,may,2008,117,1,-1,0,desconocido,no
46,operarix,casadx,secundario,no,438,no,no,celular,8,ago,2008,262,5,-1,0,desconocido,no
29,servicios,solterx,secundario,no,695,no,no,desconocido,3,jul,2008,97,1,-1,0,desconocido,no
36,administrador,casadx,secundario,no,403,no,no,celular,24,jul,2008,151,2,-1,0,desconocido,no
28,operarix,casadx,secundario,no,2788,si,no,desconocido,6,jun,2008,369,2,-1,0,desconocido,no
39,servicios,casadx,secundario,no,2843,si,no,desconocido,19,jun,2008,585,1,-1,0,desconocido,no
59,gestion,casadx,universitario/terciario,no,1889,no,no,celular,21,jul,2008,256,1,-1,0,desconocido,no
36,gestion,casadx,universitario/terciario,no,900,si,no,desconocido,15,may,2008,475,2,-1,0,desconocido,no
34,gestion,casadx,universitario/terciario,no,1433,no,no,celular,20,nov,2008,111,3,104,3,fallo,no
36,tecnico,casadx,secundario,no,24,si,no,celular,18,nov,2008,59,1,-1,0,desconocido,no
31,gestion,casadx,universitario/terciario,no,459,no,no,celular,28,ago,2008,13,14,-1,0,desconocido,no
34,independiente,casadx,primario,no,712,si,no,desconocido,2,jun,2008,326,3,-1,0,desconocido,no
26,servicios,divorciadx/viudx,secundario,no,1600,si,si,desconocido,30,may,2008,288,3,-1,0,desconocido,no
44,gestion,divorciadx/viudx,universitario/terciario,no,243,no,no,celular,21,ago,2008,118,4,-1,0,desconocido,no
25,operarix,solterx,secundario,no,335,si,no,desconocido,13,may,2008,164,1,-1,0,desconocido,no
57,tecnico,casadx,secundario,no,295,no,no,celular,19,ago,2008,151,11,-1,0,desconocido,no
42,administrador,solterx,universitario/terciario,no,519,si,no,desconocido,2,jun,2008,150,3,-1,0,desconocido,no
42,tecnico,solterx,secundario,no,1364,si,no,desconocido,15,may,2008,1867,6,-1,0,desconocido,no
47,servicios,casadx,secundario,no,382,si,no,desconocido,23,may,2008,57,4,-1,0,desconocido,no
41,gestion,casadx,universitario/terciario,no,1409,no,no,celular,5,ago,2008,138,1,-1,0,desconocido,no
39,tecnico,casadx,secundario,no,768,si,si,desconocido,27,may,2008,171,4,-1,0,desconocido,no
28,operarix,solterx,secundario,no,6307,si,no,desconocido,28,may,2008,615,1,-1,0,desconocido,no
47,gestion,divorciadx/viudx,universitario/terciario,no,-478,si,no,desconocido,3,jun,2008,27,6,-1,0,desconocido,no
54,operarix,casadx,secundario,no,532,si,no,desconocido,14,may,2008,220,1,-1,0,desconocido,no
34,administrador,casadx,universitario/terciario,no,3520,no,no,celular,18,nov,2008,95,1,-1,0,desconocido,no
31,tecnico,casadx,secundario,no,6699,no,no,celular,4,ago,2008,436,1,-1,0,desconocido,no
50,gestion,casadx,universitario/terciario,no,3191,no,no,desconocido,16,jun,2008,535,2,-1,0,desconocido,no
37,tecnico,casadx,secundario,no,195,si,no,celular,18,nov,2008,68,1,194,2,fallo,no
42,administrador,casadx,secundario,si,-9,no,no,desconocido,20,jun,2008,248,1,-1,0,desconocido,no
26,administrador,solterx,secundario,no,-12,si,no,desconocido,4,jun,2008,98,1,-1,0,desconocido,no
57,tecnico,divorciadx/viudx,universitario/terciario,no,0,si,no,celular,31,jul,2008,24,16,-1,0,desconocido,no
59,jubiladx,divorciadx/viudx,primario,no,40,no,no,desconocido,6,jun,2008,108,1,-1,0,desconocido,no
57,tecnico,casadx,secundario,no,9689,si,no,desconocido,20,jun,2008,313,1,-1,0,desconocido,no
55,gestion,divorciadx/viudx,universitario/terciario,no,29484,no,no,celular,20,nov,2008,151,2,-1,0,desconocido,no
47,desconocido,casadx,desconocido,no,1880,no,no,desconocido,18,jun,2008,64,2,-1,0,desconocido,no
41,trabajadora casas particulares,casadx,primario,no,1618,si,no,celular,7,jul,2008,134,2,-1,0,desconocido,no
41,gestion,divorciadx/viudx,universitario/terciario,no,4495,si,no,celular,11,ago,2008,55,5,-1,0,desconocido,no
32,gestion,solterx,universitario/terciario,no,312,no,no,celular,7,ago,2008,37,3,-1,0,desconocido,no
52,administrador,casadx,secundario,no,1746,no,no,celular,30,jul,2008,142,9,-1,0,desconocido,no
40,operarix,casadx,primario,no,-740,si,no,desconocido,20,may,2008,126,3,-1,0,desconocido,no
54,empresarix,divorciadx/viudx,universitario/terciario,no,5784,no,no,celular,21,nov,2008,75,5,-1,0,desconocido,no
31,gestion,solterx,universitario/terciario,no,796,no,si,celular,21,nov,2008,150,1,-1,0,desconocido,no
55,operarix,casadx,primario,no,1512,no,no,celular,11,ago,2008,262,4,-1,0,desconocido,no
45,servicios,casadx,secundario,no,-839,si,no,desconocido,28,may,2008,68,1,-1,0,desconocido,no
36,empresarix,casadx,secundario,no,229,si,no,celular,28,jul,2008,258,2,-1,0,desconocido,no
49,servicios,casadx,secundario,no,1114,no,no,celular,17,nov,2008,283,1,-1,0,desconocido,no
30,operarix,solterx,secundario,si,447,no,no,desconocido,14,may,2008,103,6,-1,0,desconocido,no
55,administrador,casadx,primario,no,319,no,no,celular,21,nov,2008,124,3,-1,0,desconocido,no
34,servicios,divorciadx/viudx,secundario,no,202,si,no,desconocido,15,may,2008,318,1,-1,0,desconocido,no
41,servicios,divorciadx/viudx,universitario/terciario,no,1583,si,no,celular,9,jul,2008,662,1,-1,0,desconocido,no
34,empresarix,casadx,universitario/terciario,no,-28,si,no,celular,16,jul,2008,574,1,-1,0,desconocido,no
43,operarix,casadx,primario,no,-872,si,si,desconocido,3,jun,2008,267,1,-1,0,desconocido,no
31,independiente,casadx,primario,no,1074,si,no,desconocido,23,may,2008,1438,2,-1,0,desconocido,no
52,gestion,casadx,primario,no,226,si,no,desconocido,9,may,2008,86,4,-1,0,desconocido,no
26,servicios,casadx,secundario,si,27,si,no,telefono fijo,15,jul,2008,49,3,-1,0,desconocido,no
33,servicios,casadx,secundario,no,703,no,no,celular,18,nov,2008,160,2,-1,0,desconocido,no
36,jubiladx,solterx,secundario,no,101,si,si,desconocido,26,may,2008,314,1,-1,0,desconocido,no
55,servicios,casadx,secundario,no,642,si,no,celular,11,jul,2008,232,2,-1,0,desconocido,no
29,operarix,solterx,secundario,no,-15,si,no,desconocido,28,may,2008,140,1,-1,0,desconocido,no
29,independiente,casadx,universitario/terciario,si,0,si,si,desconocido,5,jun,2008,399,3,-1,0,desconocido,no
46,operarix,casadx,primario,no,-271,si,no,celular,25,jul,2008,65,2,-1,0,desconocido,no
59,tecnico,casadx,secundario,no,3562,no,no,celular,13,ago,2008,121,1,-1,0,desconocido,no
25,operarix,casadx,secundario,no,2307,si,no,celular,31,jul,2008,104,5,-1,0,desconocido,no
29,trabajadora casas particulares,casadx,universitario/terciario,no,420,si,no,desconocido,28,may,2008,95,3,-1,0,desconocido,no
49,administrador,casadx,secundario,no,428,si,no,desconocido,5,may,2008,50,1,-1,0,desconocido,no
45,tecnico,divorciadx/viudx,secundario,no,1738,no,no,celular,7,ago,2008,114,2,-1,0,desconocido,no
35,gestion,casadx,universitario/terciario,no,46,si,no,celular,13,ago,2008,96,2,-1,0,desconocido,no
