id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3148147,Habitación c/ balcon y vista,1638546,Maria Paula,Monserrat,-34.60902,-58.38694,Private room,2990,1,11,10-11-2019,0.25,3,302
3152866,1 Bedroom Apartment in Palermo,16000925,Kristoffer,Palermo,-34.576,-58.43759,Entire home/apt,2093,3,11,03-11-2019,0.19,25,164
3154863,BEAUTIFUL ROOMS IN CENTER,1864747,Irina,Almagro,-34.61049,-58.42168,Private room,1375,2,4,17-11-2017,0.07,19,362
3155497,★BIG SUNNY ROOM + ENSUITE BATHROOM★,12993152,Christian,Balvanera,-34.61122,-58.39796,Private room,2691,3,10,20-02-2016,0.19,3,177
3167089,habitacion doble super linda,16061154,Monica,Boca,-34.63435,-58.35983,Private room,2990,1,0,,,1,365
3174073,Three spaces in Palermo with great light,15900304,Gabriel,Palermo,-34.589,-58.42261,Entire home/apt,7175,3,0,,,69,328
3174443,Elegant and stylish in Palermo Soho,15900304,Gabriel,Palermo,-34.58781,-58.42274,Entire home/apt,4783,3,5,15-01-2019,0.13,69,237
3175000,Nice & well located!,13357248,Lucia,San Nicolas,-34.60156,-58.37908,Entire home/apt,3647,2,0,,,3,55
3175980,"awesome 2-bedroom apt, great view",16105034,Martin,Nuñez,-34.54121,-58.46424,Entire home/apt,2990,7,14,23-04-2019,0.27,5,183
3180664,2 rooms cousy apartment in  peaceful area Nuñez,7843684,Asaf,Nuñez,-34.54666,-58.45914,Entire home/apt,2392,5,21,03-11-2019,0.32,1,350
3181552,Excellent location in Palermo,15900304,Gabriel,Palermo,-34.58306,-58.41602,Entire home/apt,7175,3,8,20-07-2018,0.14,69,211
3182424,Just a few steps away from Dorrego Plaza,15900304,Gabriel,San Telmo,-34.62203,-58.37336,Entire home/apt,2990,4,13,10-11-2019,0.26,69,97
3182519,KOHLI-HOUSE   INTIMO Y CENTRAL,10533266,Emilio,Constitucion,-34.61878,-58.37734,Entire home/apt,1794,2,62,06-11-2019,0.94,12,171
3183221,3 bdrm apt with terrace in Palermo,6855261,Carolina And Sergio,Palermo,-34.59256,-58.42114,Entire home/apt,11958,3,21,11-11-2019,0.32,2,302
3183677,Little flat Heart of Buenos Aires TheatreDistrict,16141240,Dardo,San Nicolas,-34.60215,-58.37731,Private room,2272,3,3,10-06-2017,0.07,1,89
3184109,Facing to the jacaranda trees.,15772437,Fabiana,Retiro,-34.59609,-58.38188,Entire home/apt,1674,5,47,21-10-2019,0.96,1,326
3191071,Just renewed beautiful apartment.,9433700,Pablo,Recoleta,-34.5897,-58.40495,Entire home/apt,2272,2,217,30-10-2019,4,1,137
3191722,Muy lindo y en lo mejor de Palermo!,16177351,Agustina,Palermo,-34.57924,-58.4144,Entire home/apt,3229,3,2,20-04-2015,0.03,1,364
3200184,"Habitación privada, con mucha luz.",2389046,Maryana Y Martin,Villa Crespo,-34.60198,-58.4326,Private room,1315,2,54,04-04-2019,0.82,1,344
3216716,Luminoso 3 ambientes en Palermo Chico,15900304,Gabriel,Palermo,-34.58046,-58.40772,Entire home/apt,7175,3,4,01-04-2019,0.31,69,119
3223528,Dept. excellent location in Buenos ,16321272,Pablo,Monserrat,-34.60994,-58.37741,Entire home/apt,1913,3,86,12-11-2019,1.32,1,332
3226782,Lovely Bright Apartment 2 Bedr/Palermo Hollywood,7037844,Carmen,Palermo,-34.58623,-58.44044,Entire home/apt,4484,15,1,02-05-2016,0.02,1,285
3227178,SPACIOUS Loft with POOL in PALERMO,16334555,Jorge,Palermo,-34.59589,-58.42403,Entire home/apt,1973,4,33,09-11-2019,0.58,1,272
3227488,Private double room in San Telmo,877715,Ramiro,San Telmo,-34.61776,-58.37495,Private room,1435,2,19,26-01-2017,0.3,1,0
3237339,Super big and bright apartment!,7429400,Juan Pablo,Balvanera,-34.60587,-58.40999,Entire home/apt,1256,30,4,20-12-2018,0.06,1,211
3251812,Comfortable and full equipped.,16384625,Veronica,Caballito,-34.62363,-58.4392,Entire home/apt,1076,3,6,24-11-2018,0.23,1,0
3256410,Beautiful room in great share (1B),4380606,Jimena,San Telmo,-34.61616,-58.37059,Private room,2392,10,8,20-07-2019,0.14,10,270
3256616,"Cozy & sunny apt, steps to subway",12098928,Giselle & Nicolás,Nuñez,-34.55571,-58.4678,Entire home/apt,2691,30,3,23-07-2015,0.05,3,267
3258238,Sunny modern Apt next to Palermo!,13389937,Luciana,Colegiales,-34.58126,-58.44606,Entire home/apt,2392,5,4,06-12-2015,0.06,1,0
3261401,Cute Apartment in Palermo Parks,8703217,Pablo,Palermo,-34.57319,-58.42396,Entire home/apt,3109,1,0,,,1,83
3264194,Habitación en Almagro,16506314,Julieta,Almagro,-34.60535,-58.42778,Private room,1196,1,0,,,1,0
3265207,Soleil 1,11907070,Hostel,San Telmo,-34.61945,-58.3747,Hotel room,239,1,22,19-11-2019,0.36,8,365
3270045,Cozy Private Room in Palermo!.,10748191,Estanislao,Palermo,-34.58723,-58.41707,Private room,1794,4,0,,,1,365
3272886,Premium Loft at the Fountain´s Plaza with Netflix,16549750,Fede,Colegiales,-34.57448,-58.46085,Entire home/apt,1794,4,30,24-04-2019,0.48,3,345
3281627,Bright apt in a heritage building,5768547,Melanie,Chacarita,-34.59324,-58.45002,Entire home/apt,5680,7,0,,,1,365
3282308,Private room for rent in Palermo!!!,16588486,Ignacio,Palermo,-34.58025,-58.4378,Private room,837,3,26,04-11-2019,0.43,1,60
3284471,San Telmo 3BR w/ Rooftop Terrace,16600972,Arlan,San Telmo,-34.6178,-58.36988,Entire home/apt,5082,3,121,08-11-2019,1.87,2,316
3292583,Luxury room in Palermo,16634426,Joaquín,Palermo,-34.58613,-58.41984,Private room,1196,2,69,16-09-2019,1.06,1,338
3297513,Amazing apartment with private terrace,16657235,Martina,Recoleta,-34.5919,-58.39399,Entire home/apt,4126,2,149,17-10-2019,2.31,2,226
3302221,"In the Heart of Downtown, Quiet with Patio",16677242,Ana & Gabriel,San Nicolas,-34.60046,-58.37719,Entire home/apt,2930,3,74,14-07-2019,1.17,1,327
3306574,WOP STUDIO in Recoleta Bill 1,172576,Hernan,Recoleta,-34.58671,-58.40718,Entire home/apt,1794,60,103,31-08-2019,1.58,11,298
3310084,Luxury apartment in Abasto.,9499405,Facundo Rolando,Balvanera,-34.60308,-58.40883,Entire home/apt,3229,4,10,06-11-2018,0.16,6,365
3312645,Welcome to Our Beautiful Home in San Telmo,10508081,Janet,San Telmo,-34.62002,-58.36953,Entire home/apt,12855,2,28,03-11-2019,0.61,1,291
3316090,Departamento en Palermo Buenos Aire,8695205,Tower Rock,Palermo,-34.58707,-58.41358,Entire home/apt,5979,1,1,13-11-2016,0.03,1,365
3316233,Beautiful room in great share (3B),4380606,Jimena,San Telmo,-34.61723,-58.37069,Private room,2392,10,5,08-07-2019,0.55,10,270
3317457,Studio in Recoleta by owner,11241966,Carla,Retiro,-34.59824,-58.3837,Entire home/apt,2392,3,82,13-10-2019,1.27,2,364
3319592,Bright and cozy apartment in Recoleta,631860,Tomás,Recoleta,-34.59454,-58.40641,Entire home/apt,1854,2,20,19-10-2019,1.04,2,265
3324257,COZY AND QUIET House/Studio,16720852,Mariana,Villa Crespo,-34.58914,-58.43834,Private room,3887,2,64,15-04-2018,0.97,5,328
3332947,Palermo Hollywood 2 rooms / patio,11457832,Horacio,Palermo,-34.58276,-58.43244,Entire home/apt,2093,4,47,28-02-2018,0.75,1,267
3333801,1 ambiente luminoso en Palermo BA,16831140,Agostina,Palermo,-34.57526,-58.4229,Entire home/apt,3887,2,20,14-10-2019,0.3,1,364
3343749,Palemo!Perfect for Single or Couple,16103254,Maximo,Palermo,-34.5825,-58.40496,Entire home/apt,1256,5,2,09-03-2019,0.2,2,236
3350636,Room in a house. Near subway,16901380,Damian,Parque Chas,-34.58256,-58.47835,Private room,1196,1,0,,,1,365
3360732,Family House with BBQ,16000925,Kristoffer,Palermo,-34.58971,-58.43133,Entire home/apt,11361,2,55,13-10-2019,0.84,25,326
3361255,Charming flat in Palermo.,16957289,Sofia,Palermo,-34.58014,-58.4337,Entire home/apt,8969,1,19,01-10-2018,0.52,1,0
3372845,Beautiful apt. in heart of Recoleta,17018400,Alicia,Recoleta,-34.59385,-58.39946,Entire home/apt,3049,4,25,04-05-2019,0.39,2,314
3373079,Beautiful apt. in heart of Palermo,17018400,Alicia,Palermo,-34.56712,-58.42982,Entire home/apt,3289,4,45,31-03-2019,0.75,2,365
3378628,Floor 16 Tower in Central Palermo,11483615,Mariana,Palermo,-34.57418,-58.42945,Entire home/apt,6577,3,30,10-11-2019,0.61,29,330
3383865,Apartamento de lujo y diseño en Palermo/Almagro,16272816,Ricardo,Almagro,-34.59826,-58.42621,Entire home/apt,4724,3,19,02-09-2018,0.31,1,326
3385053,Studio Cerviño and Bulnes,17077506,Augusto,Palermo,-34.58088,-58.40572,Entire home/apt,1555,7,30,14-09-2019,0.53,3,347
3385238,***Spacious apartment close to TEATRO COLON,17079213,Valentina,Retiro,-34.59899,-58.38345,Entire home/apt,2691,4,24,09-07-2019,0.38,1,155
3385953,EXCLUSIVITY-TRANQUILITY-RECOLETA,2794693,Laura,Recoleta,-34.5884,-58.39835,Entire home/apt,4783,2,114,02-11-2019,1.76,5,319
3401285,Modern Studio with balcony,16000925,Kristoffer,Chacarita,-34.58254,-58.44609,Entire home/apt,2571,1,16,31-08-2019,0.27,25,340
3401662,Perfect flat in Recoleta !,17155345,Agus,Recoleta,-34.59297,-58.39597,Entire home/apt,2691,2,133,03-11-2019,2.56,2,347
3401895,Hermoso departamento cerca de todo!,10499928,Sebastian,Recoleta,-34.59786,-58.40179,Entire home/apt,2093,5,4,08-08-2019,0.06,7,365
3410213,Designer´s Apartment in Palermo,13322132,Cope,Palermo,-34.58891,-58.42016,Entire home/apt,1973,3,1,14-04-2018,0.05,1,0
3413145,Beautiful apartment in Palermo!,9211818,Agustín,Palermo,-34.57028,-58.43284,Entire home/apt,3109,4,95,03-11-2019,1.45,3,114
3413259,Modern and comfy apartment.,653712,Nicolas,Nuñez,-34.55202,-58.46699,Entire home/apt,1794,1,0,,,1,0
3414200,Luminous loft in Palermo district,16105034,Martin,Palermo,-34.57799,-58.42411,Entire home/apt,2571,7,29,13-07-2019,0.45,5,316
3421813,Luxury Palermo Soho Penthouse with Panoramic Views,17238702,Al,Palermo,-34.58066,-58.42358,Entire home/apt,17938,3,58,16-11-2019,1.43,1,232
3422343,"PALERMO,  vintage room, 1double bed+ 2 beds, AC",3758647,Agustin & Maria,Recoleta,-34.58996,-58.40824,Private room,837,2,59,07-11-2019,0.97,4,211
3430184,Two bedroom apartment in Palermo,9499405,Facundo Rolando,Palermo,-34.58333,-58.4242,Entire home/apt,6338,5,19,30-06-2018,0.36,6,180
3431723,Spacious apartment in Palermo!,9499405,Facundo Rolando,Palermo,-34.57813,-58.42991,Entire home/apt,5023,5,4,13-12-2017,0.07,6,365
3432545,"Habitación c/baño privado, dpto amplio c/piscina",17298768,Candelaria,Villa Crespo,-34.59641,-58.43438,Private room,1196,1,0,,,1,328
3433184,"Sunny, Comfy and Great Location Apt",4261464,Tamara,Recoleta,-34.58416,-58.40613,Entire home/apt,3468,4,57,31-05-2019,0.87,1,244
3436920,Gran Habitacion en una Casa Antigua,3443857,Camilo,Monserrat,-34.61479,-58.38234,Private room,837,3,3,16-09-2018,0.06,5,364
3439496,Little comfortable appart. ,17333788,Maria Isabel,Retiro,-34.59415,-58.38686,Entire home/apt,2093,1,3,30-06-2015,0.05,1,364
3441210,KOHLI-HOUSE      TERRAZA CENTRAL,10533266,Emilio,Constitucion,-34.61959,-58.37899,Entire home/apt,2093,2,43,30-07-2019,0.66,12,129
3454575,Elegant modern French Regency Apt,2844402,Sheila,Recoleta,-34.58852,-58.40858,Entire home/apt,7474,7,2,26-09-2018,0.05,1,364
3456797,"Estratégico, cálido y luminoso. ",17420871,Camilo,Palermo,-34.59231,-58.41481,Entire home/apt,2272,14,17,01-03-2019,0.26,2,322
3457670,Lovely sunny 18th floor bedroom,17425048,Catalina,Belgrano,-34.56257,-58.46651,Private room,837,2,60,29-09-2019,0.93,1,337
3463039,Beautiful Room in Perfect Location,14004150,Silvia,Palermo,-34.5942,-58.41522,Private room,897,3,94,12-11-2019,1.54,1,267
3468812,Apartment in Palermo Botanico,11483615,Mariana,Palermo,-34.57781,-58.41283,Entire home/apt,3528,3,61,07-11-2019,0.95,29,301
3476723,4 BR Home with Cupola in Palermo,17511966,Jennifer,Palermo,-34.58767,-58.41868,Entire home/apt,29896,4,66,03-11-2019,1.04,1,296
3476725,"Apt for 2 in Abasto, Buenos Aires",3410380,Santiago,Balvanera,-34.60566,-58.41343,Entire home/apt,1973,10,7,21-09-2018,0.11,1,238
3488682,Departamento en Palermo,17567427,Ricardo,Palermo,-34.57788,-58.41169,Entire home/apt,7175,1,1,17-05-2015,0.02,1,0
3489597,Cordoba Exclusive Apart,17571930,Sebastian,San Nicolas,-34.59981,-58.3881,Entire home/apt,2990,2,262,17-11-2019,4.04,5,309
3497955,deluxe studio perfect for  two,14096641,Magdalena,Recoleta,-34.58832,-58.38763,Entire home/apt,4185,1,4,25-11-2018,0.07,1,365
3505922,VLApartment,4341485,Dolores,Recoleta,-34.5941,-58.38928,Entire home/apt,6278,2,86,29-09-2019,1.43,4,297
3506666,BIG 2BDR 1BTH F/5P BEST LOCATION IN SAN TELMO PERU,4843078,Paula,Monserrat,-34.61218,-58.37445,Entire home/apt,3468,4,49,20-07-2019,0.75,8,90
3512633,Modern With Great Location in Palermo Soho,992038,Luciano,Palermo,-34.58369,-58.42754,Entire home/apt,3887,3,85,22-11-2019,1.94,2,117
3522130,Great 1 bedr Belgrano,17734040,Ricardo,Belgrano,-34.55513,-58.4495,Entire home/apt,1794,3,22,11-05-2019,0.34,1,346
3527029,Beautiful little room in great share (1A),4380606,Jimena,San Telmo,-34.61657,-58.37103,Private room,2093,30,12,28-07-2019,0.2,10,197
3527126,"Habitación privada, baño compartido",13703206,Gabriela,Balvanera,-34.60518,-58.39878,Private room,1136,10,5,17-08-2019,0.16,3,362
3527357,Habitación priv. Zona Universidades baño comp.,13703206,Gabriela,Balvanera,-34.61169,-58.40221,Private room,897,10,5,10-10-2018,0.15,3,219
3529617,Unique apt. in historic San Telmo B,4380606,Jimena,San Telmo,-34.61807,-58.36946,Entire home/apt,5979,7,3,23-12-2016,0.05,10,245
3529737,"Beautiful, sun-lit room in great share (2A)",4380606,Jimena,San Telmo,-34.61809,-58.37022,Private room,2990,30,10,25-06-2019,0.27,10,253
3539851,Beautiful Apartment in Palermo,9939965,Federico,Palermo,-34.57985,-58.42456,Entire home/apt,3588,2,13,14-01-2016,0.21,1,359
3541472,"Big house JUNE/AUG available 3BDR,2bath",15738487,Andrew,Nuñez,-34.55071,-58.46709,Private room,1196,1,10,07-08-2016,0.16,1,328
3542414,Harmonic apart Buenos Aires Palermo,12673421,Amalia,Palermo,-34.57904,-58.41199,Entire home/apt,2990,2,227,17-11-2019,3.64,2,356
3553237,CENTRAL DOUBLE ROOM,1864747,Irina,Almagro,-34.61075,-58.42102,Private room,1076,2,8,16-01-2019,0.13,19,336
3554109,PALERMO-New designerStudio wifi A/C,17430082,Vanina,Palermo,-34.59147,-58.41684,Entire home/apt,2691,6,55,07-10-2019,0.85,2,293
3559556,Charming Flat in '40s house,4737313,Ingo,Almagro,-34.60058,-58.41656,Entire home/apt,1734,3,1,07-10-2015,0.02,1,0
3568413,Departamento en Palermo,17966038,Damiana,Palermo,-34.58183,-58.40641,Entire home/apt,3588,2,1,16-10-2015,0.02,1,363
3570163,Palermo Soho nice and new studio,5341352,Maria Giselle,Palermo,-34.58421,-58.42527,Entire home/apt,2571,2,156,19-11-2019,2.46,1,360
3586057,Luminous and silent Apartment,10168497,Antonio,San Telmo,-34.62042,-58.37549,Entire home/apt,1794,1,2,13-12-2016,0.04,3,359
3591091,Big & Sunny Room in Center! ❤️❤️❤️,18090834,Alexis,Retiro,-34.5974,-58.37984,Private room,897,6,32,03-08-2019,0.5,3,143
3592685,"Downtown, New Studio, swimming pool",18099169,Martín,San Nicolas,-34.60646,-58.38808,Entire home/apt,3528,3,45,24-10-2019,0.75,1,344
3592803,Tango Rent Apartment,18099840,Aldo,Monserrat,-34.61481,-58.37487,Entire home/apt,2272,1,0,,,1,365
3600318,BEAUTIFUL SUNNY ROOM IN ALMAGRO ,16172498,Guido,Almagro,-34.60405,-58.41603,Private room,1196,1,0,,,1,365
3604793,Stunning apartment in Recoleta,10682442,Victoria,Retiro,-34.59064,-58.37744,Entire home/apt,7773,5,1,31-12-2017,0.04,1,32
3636143,Dwell in the heart of Buenos Aires!,9032563,Beatriz,San Nicolas,-34.59911,-58.37164,Entire home/apt,2571,4,65,31-10-2019,1.01,2,129
3637904,Unique duplex near Plaza de Mayo & Cafe Tortoni,13834947,Joaquin,Monserrat,-34.61032,-58.37781,Entire home/apt,2093,3,36,12-11-2019,0.56,19,168
3638236,Cozy & Unique Place with balcony in Buenos Aires,18352434,Amelia,Recoleta,-34.59892,-58.38758,Entire home/apt,1913,4,40,03-11-2019,3.47,1,223
3642377,Beautiful & Tranquil Apt in a Great Location,10060101,Hipólito,Coghlan,-34.56081,-58.4755,Entire home/apt,2392,7,0,,,1,364
3643190,Comfortable central 2 guests,1482817,Lorena,San Nicolas,-34.59881,-58.37236,Entire home/apt,2990,4,0,,,42,365
3645158,Artist loft in Paternal,18203075,Lola,Paternal,-34.59715,-58.45873,Entire home/apt,5979,14,1,18-08-2017,0.04,1,358
3646087,Nice apartment at Faena Los Molinos,17848912,Andres,Puerto Madero,-34.60965,-58.362,Entire home/apt,3887,4,25,22-11-2019,0.51,1,70
3659722,Original PalermoViejo home for you ,13994705,Pablo,Palermo,-34.59412,-58.42302,Private room,2691,1,0,,,1,365
3661206,Sunny quite room/ roof terrace,6072698,Simone,Balvanera,-34.60026,-58.40565,Private room,1495,10,2,10-07-2019,0.03,3,113
3687878,In the best of Palermo,18762679,Fed,Palermo,-34.57228,-58.42308,Private room,2093,3,51,23-12-2018,0.79,1,365
3711265,Grandioso Palermo. BUENOS AIRES.,9709492,Cecilia,Palermo,-34.58543,-58.41602,Private room,718,7,2,16-03-2016,0.04,2,0
3717892,Dto. 2 personas Excelente Ubicacion,9825795,Valeria,Almagro,-34.60184,-58.41849,Entire home/apt,1196,3,4,20-04-2019,0.44,1,71
3717902,Departamento nuevo en Saavedra,8918077,Silvina,Saavedra,-34.55533,-58.48238,Private room,2691,1,0,,,1,365
3719156,Beautiful 4-room apartment,18991323,Diego,Almagro,-34.61595,-58.42317,Private room,1973,4,3,14-02-2017,0.06,1,365
3719864,EXCELLENT FRENCH BUILD. IN RECOLETA,13930144,Dolores,Recoleta,-34.59284,-58.39133,Private room,1495,4,0,,,3,180
3726415,EXCELLENT FRENCH BUILDING RECOLETA,13930144,Dolores,Recoleta,-34.59438,-58.39118,Private room,2392,4,11,24-06-2016,0.18,3,363
3728625,Lovely studio - Palermo Hollywood 2,504464,Constanza,Palermo,-34.58005,-58.43904,Entire home/apt,1854,10,48,24-10-2019,0.79,3,319
3731650,La mejor ubicación en San Telmo.,19070181,Fernando,Monserrat,-34.61144,-58.37094,Entire home/apt,2332,2,212,19-11-2019,3.3,3,124
3751287,GUEST HOUSE.  BONITO CUARTO LOFT  EN  LA BOCA .,6636647,Patricia,Boca,-34.64166,-58.3676,Private room,1315,2,39,04-03-2019,0.63,1,140
3758395,Luxurious apartment on Avenida Alvear,10643334,Ricardo,Recoleta,-34.5868,-58.38981,Entire home/apt,16443,10,0,,,1,362
3760072,EXCELLENT & EXCLUSIVE APARTMENT,458852,Maria,Palermo,-34.56929,-58.43014,Entire home/apt,4783,2,106,12-11-2019,1.74,2,258
3763131,Nice Apartment in Luxury Tower,19274645,Fabio,Belgrano,-34.56027,-58.46201,Entire home/apt,3946,6,2,06-04-2018,0.1,1,363
3766122,MI CASA à Buenos Aires,19292420,Claudia,Balvanera,-34.61058,-58.41385,Entire home/apt,1973,5,12,06-10-2019,0.36,1,241
3772440,homestay in Buenos Aires -Argentina,19336825,Fede,Recoleta,-34.59152,-58.40143,Private room,1076,2,16,31-07-2019,0.28,2,363
3775492,Fantastic Bright 2BR Top Location,13744,Ana,Nuñez,-34.54936,-58.46864,Entire home/apt,5561,3,45,06-10-2017,0.76,1,0
3786833,"Apartment in Palermo, Buenos Aires",19435171,Virginia,Almagro,-34.59842,-58.41319,Entire home/apt,3588,3,2,17-07-2015,0.03,1,365
3787575,"Modern studio, fantastic design.",19439020,Martin & Anabel,Villa Crespo,-34.59002,-58.44014,Entire home/apt,1794,25,28,19-08-2019,0.45,1,195
3788227,Modern & Bright 2 bedroom with parking in Palermo,19388159,Carla & Juan,Palermo,-34.57917,-58.43523,Entire home/apt,5680,5,79,16-11-2019,1.43,2,176
3788762,Sunny 1 bdr Apt. in Recoleta,1689572,Maria,Recoleta,-34.58619,-58.40445,Entire home/apt,2392,3,7,04-10-2019,0.13,1,365
3789027,Feel at home in Palermo,17814990,Vicky,Palermo,-34.59348,-58.41421,Private room,2093,1,26,27-05-2016,0.42,1,365
3792882,Department - Palermo Hollywood,19474102,Sebastian,Palermo,-34.57648,-58.43276,Entire home/apt,4126,14,2,18-03-2016,0.04,2,328
3792943,Palermo Hollywood 2 Bedroom Apt!,5079429,Augusto,Palermo,-34.58595,-58.44095,Entire home/apt,5680,2,51,20-10-2019,0.83,4,357
3809196,2BR Palpa & Cabildo - Colegiales,177369,Claudine,Colegiales,-34.57041,-58.44753,Entire home/apt,3588,5,28,14-10-2019,0.53,4,188
3810435,Polo Field,16374097,Silvia,Palermo,-34.57368,-58.42892,Entire home/apt,9567,5,18,15-08-2017,0.29,1,146
3811937,Modern Apartment near Palermo,19388159,Carla & Juan,Villa Crespo,-34.5931,-58.44401,Entire home/apt,2810,3,74,15-09-2019,1.42,2,189
3815590,DUPLEX PALERMO SOHO 9º Y 10º PISOS,19619351,Roberto,Palermo,-34.5936,-58.42891,Entire home/apt,2212,30,0,,,1,0
3818980,Polo - Cañitas cozy Apartment,19640235,Miriam,Palermo,-34.56559,-58.43694,Entire home/apt,5979,1,8,31-12-2018,0.13,1,72
3826168,Departamento en Recoleta,19645354,Juan Ignacio,Recoleta,-34.59592,-58.39407,Entire home/apt,2093,3,169,03-11-2019,2.64,1,352
3827324,Historical Duplex Centrally Located,560338,Carlos,San Nicolas,-34.60138,-58.37605,Entire home/apt,2392,3,100,10-06-2019,1.59,26,0
3828289,Triplex en Palermo Habitación con cama matrimonial,6322701,Angel,Palermo,-34.58712,-58.42773,Private room,3588,7,0,,,1,0
3831287,2-rooms apartment in Palermo,17203540,Sofia,Palermo,-34.58706,-58.41775,Entire home/apt,2093,3,35,31-03-2019,0.56,1,339
3835658,Private room in city centre,19753720,Katrine & Felipe,Monserrat,-34.6102,-58.38401,Private room,1016,2,59,13-09-2019,1.01,1,323
3839516,"Bright, Private Room with Double Bed",8877145,Gabriela,Palermo,-34.58124,-58.43895,Private room,1016,2,82,15-11-2019,1.79,3,158
3841082,Nice apartment in the middle of Palermo Viejo,7447572,Pedro Tomas,Palermo,-34.59029,-58.42475,Entire home/apt,2691,2,23,23-11-2019,0.38,1,70
3842530,"2recoleta,seguro,enfrente supermerc",8736413,Isabel,Recoleta,-34.59318,-58.38882,Entire home/apt,1375,4,12,02-11-2019,0.23,3,219
