id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
YLxo+Q/5glO2vKgm9HBf6g==,Propiedad,2019-10-31,2019-12-23,2019-10-31,-34.6504075,-58.515894200000005,Argentina,Capital Federal,Liniers,,,,3.0,2.0,1.0,169.0,78.0,,Venta   tipo casa/PH 3 ambientes 1º piso C/Terraza,no paga
V5yV+PXXMK9d/W86LsSgSQ==,Propiedad,2020-08-15,9999-12-31,2020-08-15,-34.7686359,-58.365717599999996,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,3.0,2.0,1.0,88.0,80.0,Mensual,Venta de departamento tipo casa PH 3 ambientes en  Temperley,no paga
Hz+fGkq1Utc7L10U0JuuAw==,Propiedad,2020-05-06,2020-05-06,2020-05-06,-37.974444500000004,-57.5494176,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,4.0,,,,Mensual,VENTA Chalet 5 amb con cochera doble y piscina,paga
4lDt0j4fPnL/vDrFxL895A==,Propiedad,2020-05-12,9999-12-31,2020-05-12,-34.6479021,-58.5284689,Argentina,Capital Federal,Liniers,,,,3.0,2.0,,,,,Ph de 3 ambientes  planta alta  en Liniers,no paga
gOUgeZOWsXUXz1t4I0q+VQ==,Propiedad,2020-06-14,2020-06-15,2020-06-14,-38.9389722,-67.9688209,Argentina,Río Negro,Cipolletti,,,,6.0,3.0,1.0,148.0,148.0,Mensual,PH - Cipolletti,no paga
zDPfeCgQH+fZr7EeFVLMqA==,Propiedad,2019-12-13,2020-09-17,2019-12-13,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,,2.0,1.0,150.0,75.0,,"PH 150m² con Teléfono en CHARCAS 2000, San Isidro, Beccar, por U$S 140.000",no paga
V/sbqEviFQ8+h6qrHFoaLw==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-34.660926087,-58.6953753122,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Ituzaingo,no paga
eg7TFCOTylEWXvIxe2t5EQ==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-34.545589899999996,-58.4759347,Argentina,Capital Federal,Saavedra,,,,3.0,2.0,1.0,,73.0,Mensual,PH - Saavedra,paga
fuOF5VdqbxGdM2lU4PfGKA==,Propiedad,2019-11-03,2019-12-23,2019-11-03,-34.562931799999994,-58.491826,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,1.0,75.0,75.0,,NUÑEZ 5091- VILLA URQUIZA// VENTA PH TRIPLEX 2 AMBIENTES TERRAZA PROPIA  Y BALCON,no paga
3MauVHHasOSXOWfEm1axAA==,Propiedad,2019-11-14,9999-12-31,2019-11-14,,,Argentina,Córdoba,Córdoba,Alta Córdoba,,,7.0,3.0,2.0,,,,Casa Esquina - Alta Córdoba,paga
qg/ykEfe37y6aw8DQD+dgQ==,Propiedad,2019-12-06,2019-12-21,2019-12-06,-34.5810431041,-58.466064354,Argentina,Capital Federal,Villa Ortuzar,,,,3.0,2.0,1.0,57.0,40.0,,Departamento PH de 3 ambientes con terraza propia en venta Villa Ortuzar,no paga
5qEE54zKyC8T6Xzm6nRtAQ==,Propiedad,2020-01-30,2020-09-02,2020-01-30,-34.636489000000005,-58.42585,Argentina,Capital Federal,Boedo,,,,4.0,2.0,1.0,20.0,110.0,,PH tipo casa - patio - parrilla - sin expensas,no paga
f3ScZQVHu2PWAPzHy5sNHw==,Propiedad,2020-05-12,9999-12-31,2020-05-12,-32.8621216373,-68.87480833,Argentina,Mendoza,Mendoza,,,,6.0,3.0,3.0,,,,Capital Mendoza,paga
CnzikYrttdvKQkCLUfnO4A==,Propiedad,2020-03-13,2020-03-15,2020-03-13,-34.6031140805,-58.4305506021,Argentina,Capital Federal,Almagro,,,,3.0,2.0,2.0,135.0,135.0,,Depto.tipo casa de 3 ambientes en Venta en Almagro,paga
5UtR5KmcJkn2Jmbw4aOfOw==,Propiedad,2019-09-27,9999-12-31,2019-09-27,-34.695112,-58.32509079999999,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,4.0,,2.0,120.0,80.0,Mensual,PH - Avellaneda,no paga
MdbqGGfTRKSG1/6XxDk2fg==,Propiedad,2020-05-02,2020-08-18,2020-05-02,-34.639080299999996,-58.5834356,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,4.0,3.0,2.0,170.0,170.0,Mensual,Oportunidad! Triplex en Venta - 4 ambientes - Haedo,no paga
Wl9FUOwmd3HgT+aaVOj4Gw==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-34.652052000000005,-58.5588311,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,3.0,2.0,2.0,,,,PH 3 AMBIENTES EN DOS PLANTAS,no paga
MdEUsjZXOFqs6yRIIURMWg==,Propiedad,2020-02-06,9999-12-31,2020-02-06,,,Argentina,Capital Federal,,,,,,3.0,2.0,,,,"ESTOCOLMO 2221, entre Washington  y México",paga
crvdqkc6rfragq5i0JpSBA==,Propiedad,2019-08-17,2020-07-22,2019-08-17,-38.04724279999999,-57.5683213,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,70.0,55.0,,"Venta de Ph de 3 amb, ( Fondo) Av. Fortunato de la Plaza  y Lanzilota -Mar del Plata",no paga
s1NFtu35fS3ifcrzHhHtCA==,Propiedad,2020-06-02,2020-08-05,2020-06-02,-34.6990239,-58.5986073,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Isidro Casanova,,,4.0,3.0,1.0,,,,"Isidro Casanova, casa 4 amb c/pileta Ref 1830 Montes Inmobiliaria",no paga
ZBoCydyuj3Tex7hUzaDGLQ==,Propiedad,2019-11-26,2020-03-06,2019-11-26,-34.89946679999999,-57.96354109999999,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,,1.0,,65.0,Mensual,PH (4 e/ 32 y 33) en Venta La Plata,no paga
oq0WaTc5DAAR2FA50E533g==,Propiedad,2020-07-29,9999-12-31,2020-07-29,-38.0016493,-57.5806647,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,2.0,,,,Ph 4 ambientes con cochera - Matheu 4400,no paga
QT7d1IQY8gny4TlQ+FWcxg==,Propiedad,2020-08-07,9999-12-31,2020-08-07,-38.010281799999994,-57.578160399999994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,4.0,4.0,,,,Chalet 5 ambientes barrio Pinos de Anchorena,paga
uzmNOZ7M4CX93CecT0pnnw==,Propiedad,2019-11-24,2019-12-09,2019-11-24,-34.5898454123,-58.423169096,Argentina,Capital Federal,Palermo,Palermo Soho,,,4.0,3.0,3.0,142.0,142.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo soho,paga
6Wb3gj66uK5+JsF3Fc4dnA==,Propiedad,2020-08-06,9999-12-31,2020-08-06,-34.453752,-58.531985,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,Victoria,,,3.0,,1.0,,,,"Departamento PH  en Venta ubicado en Victoria, Zona Norte",no paga
CqCH+ynjmSLNPCmkde/Ojg==,Propiedad,2020-07-22,2020-10-27,2020-07-22,-37.9824973,-57.54890279999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,IMPECABLE PH DE 2 AMBIENTES RECICLADO.  COCHERA PARA DOS AUTOS,no paga
y8w3TTl01KOgTuxR4CawMQ==,Propiedad,2020-04-24,9999-12-31,2020-04-24,-34.601151,-58.40771899999999,Argentina,Capital Federal,Abasto,,,,4.0,3.0,2.0,,,,VENTA  DEPARTAMENTO TIPO CASA . TUCUMAN 3000,no paga
iIjPt6vhiIoIy1M5odjf3Q==,Propiedad,2020-04-23,9999-12-31,2020-04-23,-34.638596,-58.459396,Argentina,Capital Federal,Flores,,,,1.0,,1.0,,,,PH 1 AMB. EN PLANTA BAJA POR PASILLO,no paga
FGvSUr6QwKvqA8Ik3meI8A==,Propiedad,2020-05-25,9999-12-31,2020-05-25,-34.5524669721,-58.569243130299995,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,2.0,1.0,1.0,100.0,40.0,,Depto T/casa de 2 ambientes - PATIO Y TERRAZA,no paga
u4LaN841C1F2ML+TqJT8Mw==,Propiedad,2020-03-12,2020-08-24,2020-03-12,-34.588987,-58.658173,Argentina,Bs.As. G.B.A. Zona Oeste,Hurlingham,Hurlingham,,,4.0,3.0,1.0,196.0,196.0,,"Ph a reciclar, gran potencial - 3/4 AMB + VENTA",no paga
ywrI2BDXceXgUoSeUDPNpQ==,Propiedad,2020-01-28,2020-03-03,2020-01-28,,,Argentina,Capital Federal,,,,,4.0,3.0,2.0,,,,Playa Los Lobos. Casa a estrenar.,no paga
lgSepPQJ6yAM0Z8vDqKaVg==,Propiedad,2020-07-22,9999-12-31,2020-07-22,-32.9806992,-60.6428009,Argentina,Santa Fe,,,,,,4.0,2.0,,,,casa/  LAPRIDA 3690,no paga
GqjYFqnqIegCbF3Zx2ziPQ==,Propiedad,2019-09-03,2020-08-11,2019-09-03,-34.5821326,-58.4683865,Argentina,Capital Federal,Villa Ortuzar,,,,3.0,,2.0,60.0,,Mensual,PH - Villa Ortuzar,no paga
ebGL9utKdfMiCzh6RvRSng==,Propiedad,2020-01-21,9999-12-31,2020-01-21,,,Argentina,Capital Federal,,,,,3.0,2.0,,,,,LOTE CON CASA A DEMOLER,no paga
kQAVi9AuSQSgqaFJGKBHSQ==,Propiedad,2020-07-08,2020-09-04,2020-07-08,-34.552351,-58.678516,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,Bella Vista,,,2.0,1.0,1.0,34.0,34.0,,Venta PH 2 amb. Bella Vista Complejo Cerrado,no paga
Izu8S8ZZP49W3iET/3fFWA==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.6245460816,-58.5613492449,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,4.0,3.0,2.0,,,,Departamento Tipo Casa en Venta en Caseros,no paga
5Zy4rgUWoOnUtTAcKIX53Q==,Propiedad,2020-05-27,2020-06-20,2020-05-27,-34.5579915,-58.4750476,Argentina,Capital Federal,Palermo,,,,2.0,1.0,2.0,,,,"REAL OPORTUNIDAD ! LOCAL CON RENTA $30,000",no paga
G+lNEi4rYiJyC/P0TxkUHQ==,Propiedad,2019-09-18,2020-01-21,2019-09-18,-34.507394,-58.511339,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,3.0,2.0,1.0,128.0,97.0,,TRIPLEX 4 AMBIENTES PATIO TERRAZA COCHERA PARRILLA,paga
j8q3SC8Yy2NzP3ghrGxNog==,Propiedad,2020-06-12,2020-06-15,2020-06-12,-34.6397026,-58.677801699999996,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,4.0,3.0,1.0,98.0,98.0,Mensual,Triplex 4 ambientes en venta - Barrio Cerrado - Ituzaingo,no paga
+8KNFN/j/wqt+/adEyq1MQ==,Propiedad,2020-08-14,2020-09-16,2020-08-14,-35.5853963,-57.982344700000006,Argentina,Buenos Aires Interior,Chascomús,Chascomús,,,3.0,0.0,1.0,,,,Casa A Estrenar Tipo Ph En Zona De Quintas,no paga
CYT9lONp4BKQMtnCf1H44A==,Propiedad,2020-06-25,2020-06-27,2020-06-25,-34.5985782879,-58.4322683996,Argentina,Capital Federal,Villa Crespo,,,,7.0,6.0,2.0,350.0,350.0,Mensual,Depto.tipo casa de 7 ambientes en Venta en Villa crespo,paga
QsoNjL9g2MqwS5W8Uj7eAA==,Propiedad,2020-03-03,9999-12-31,2020-03-03,-34.577327000000004,-58.548138,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,3.0,2.0,1.0,103.0,73.0,,VENTA PH 3 AMB CON COCHERA,no paga
f02UYqPanXi/W6EeY2MVdQ==,Propiedad,2020-03-31,9999-12-31,2020-03-31,-34.6433046127,-58.6438268671,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,3.0,2.0,1.0,,,,Chalet PH en Venta Cond en Castelar Norte,no paga
KKx1/qRsIw8XOfefR3Uu8g==,Propiedad,2020-03-25,9999-12-31,2020-03-25,-34.5074553,-58.5352428,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Villa Adelina,,,4.0,3.0,1.0,,,,PH - Venta - 4 ambientes - Martinez - San Isidro,no paga
Y5yZ2F+hM/LBv4Qu2+HVlg==,Propiedad,2020-05-27,2020-10-08,2020-05-27,-37.957201,-57.5639301,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,4.0,3.0,,,,Casa 4 ambientes sobre 2 lotes !!,paga
W0KuBadwTXuMu2VG+jrSvw==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.7044564578,-58.2751429642,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta Cond en Barrio Parque,no paga
hsxvPIB/QlL8S4uErQ3sLQ==,Propiedad,2019-10-01,9999-12-31,2019-10-01,,,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,,,,3.0,,1.0,84.0,84.0,Mensual,PH - San Miguel,no paga
H1esLooOZb5IW1GKwh/qVA==,Propiedad,2019-10-18,9999-12-31,2019-10-18,-34.5841954,-58.47214739999999,Argentina,Capital Federal,Villa Urquiza,,,,2.0,,1.0,34.0,27.0,Mensual,Mariano Acha 900 V. Urquiza Excelente PH 2 amb al frente con patio A Nuevo. Sin expensas.,no paga
CCKOM+arnq9q+6T89cJp5w==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.7270604112,-58.279392434399995,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Quilmes Oeste,no paga
6HPC0j6jR3yFAHNb5wEOCQ==,Propiedad,2020-07-30,9999-12-31,2020-07-30,-34.7115476,-58.40070479999999,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,5.0,4.0,2.0,247.0,247.0,Mensual,PH - Lanús Oeste,no paga
hbjlbwnX5Z/z1tMc0PzKpg==,Propiedad,2020-08-19,9999-12-31,2020-08-19,-34.545301,-58.476013,Argentina,Capital Federal,Nuñez,,,,2.0,1.0,1.0,55.0,41.0,,VENTA PH NUÑEZ APTO PROFESIONAL PATIO TERRAZA,no paga
XHybKB0JFjwJSeW4u8DqVA==,Propiedad,2020-08-19,2020-10-21,2020-08-19,-34.672632799999995,-58.4991775,Argentina,Capital Federal,Villa Lugano,,,,3.0,2.0,1.0,,,,VENTA Casa PH con patio por pasillo al fondo - LUGANO ,no paga
CK1yj0YpymusdraeIrBbXQ==,Propiedad,2020-03-05,9999-12-31,2020-03-05,-34.6555943,-58.51042929999999,Argentina,Capital Federal,Mataderos,,,,,,,,,Mensual,"PH 4 AMBIENTES , INDEPENDIENTE , TERRAZA CON QUINCHO , DOS PATIOS  EXCELENTE UBICACION",paga
vUW0JboDJFU/J85fF4gycg==,Propiedad,2020-04-30,2020-04-30,2020-04-30,-37.852776,-58.2452196,Argentina,Buenos Aires Interior,Balcarce,,,,3.0,2.0,1.0,,,Mensual,CASA INERNA,no paga
HPnkjyFItyWsxWXrWWF57Q==,Propiedad,2020-05-28,2020-06-25,2020-05-28,-34.5798487,-58.5055918,Argentina,Capital Federal,Villa Pueyrredón,,,,3.0,2.0,1.0,110.0,60.0,Mensual,"VENTA PH 3 AMBIENTES, CONTRAFRENTE CON PATIO Y TERRAZA IMPECABLE! - VILLA PUEYRREDON",no paga
eurWAVyctx+MiDjr3uHclw==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.59532,-58.42485,Argentina,Capital Federal,Recoleta,,,,4.0,3.0,1.0,84.0,84.0,,Depto.tipo casa de 4 ambientes en Venta en Recoleta,no paga
IbkipWPdeKctF01vJuQ9hA==,Propiedad,2020-01-27,2020-02-07,2020-01-27,-34.636509000000004,-58.424305000000004,Argentina,Capital Federal,Boedo,,,,3.0,2.0,2.0,143.0,97.0,,VENTA GRAN PH BOEDO 143 mts. SIN EXPENSAS,no paga
T771qQM9n096ys0wNwbm3w==,Propiedad,2019-08-15,2019-11-05,2019-08-15,-34.6420426,-58.73867489999999,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,,,,2.0,,1.0,65.0,,Mensual,PH - Moreno - 3 ambientes OPORTUNIDAD!,no paga
Jv/r7F43JAwW0SWJargKPw==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.730347167,-58.2911083234,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Chalet PH en Venta en Quilmes Oeste,no paga
pR+scqB0ChSaNR8oEfwGPw==,Propiedad,2020-04-17,9999-12-31,2020-04-17,-34.5655617,-58.491780299999995,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,1.0,62.0,58.0,Mensual,PH - Villa Urquiza 62m2 - Parrilla,no paga
G23ieuU0/dXv4tLduLNZ/g==,Propiedad,2020-08-05,9999-12-31,2020-08-05,,,Argentina,Córdoba,La Cumbrecita,,,,5.0,3.0,2.0,,,,CASA DE ESTILO TIROLES  EN VENTA EN CUMBRECITA,paga
vL/IiMZAr5uxK0nhLUCe+w==,Propiedad,2020-03-31,2020-04-03,2020-03-31,-34.601211464,-58.4485274117,Argentina,Capital Federal,Parque Centenario,,,,3.0,2.0,1.0,81.0,81.0,,Depto.tipo casa de 3 ambientes en Venta en Parque centenario,no paga
IIBwvUN0gl/AVJUCxdXKXA==,Propiedad,2020-08-25,9999-12-31,2020-08-25,-34.6397899869,-58.579957199300004,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Villa Sarmiento,,,,1.0,1.0,99.0,85.0,Mensual,"Chalet en PH de 2 ambientes con garage, patio y terraza. Venta Directa",no paga
Aof9mv4O6DKpxNwbythqKQ==,Propiedad,2020-07-09,2020-07-17,2020-07-09,-34.612753999999995,-58.41326479999999,Argentina,Capital Federal,Balvanera,,,,3.0,2.0,2.0,,,,Hermoso PH 3 Amb + Studio + Patio + Lavadero,paga
re8/0sj3NPelRXZ15ulCXg==,Propiedad,2020-07-24,9999-12-31,2020-07-24,-33.074486199999996,-60.575383499999994,Argentina,Santa Fe,Pueblo Esther,,,,4.0,2.0,,,,,VENTA - PROPIEDAD en Pueblo Esther - ZONA CENTRO - H. Irigoyen al 1400,no paga
Lcz+C6A+Y1VnR+zcILs2hw==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-32.9100805028,-60.794352009399994,Argentina,Santa Fe,Funes,,,,5.0,2.0,1.0,,,,Venta Casa 2 Dormitorios (Alquilada) - Velez Sarfield 636 FUNES - Gazze,no paga
Nih3DfpxAcFZPoj/cGq/Rg==,Propiedad,2020-06-29,9999-12-31,2020-06-29,-37.9386479,-57.588503,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,6.0,5.0,3.0,,,,Venta casa La Florida,paga
oJzy7jWGU/ngPJhMX8sNmQ==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.597868131700004,-58.4160388983,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,77.0,71.0,,Oportunidad - PH de 4 ambientes apto profesional y apto crédito,no paga
GKWVm99vkQn3UWsX92OYDw==,Propiedad,2019-11-08,2019-11-26,2019-11-08,-34.475791,-58.510093000000005,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Acassuso,,,4.0,3.0,2.0,179.0,147.0,,Chalet Ingles en Acassuso 4 ambientes,paga
rn5rhif7PGCeSCnp0A0DwQ==,Propiedad,2020-05-26,2020-07-22,2020-05-26,-31.469985499999996,-64.52977589999999,Argentina,Córdoba,San Antonio de Arredondo,,,,5.0,2.0,2.0,,,,VENTA CASA CARLOS PAZ REBAJADO OPORTUNIDAD SAN ANTONIO,no paga
7E1Is1k/Y5rA+tKKcAMTTA==,Propiedad,2019-10-28,9999-12-31,2019-10-28,-34.898370299999996,-56.150473,Uruguay,Montevideo,,,,,3.0,,1.0,70.0,,Mensual,Departamento - Parque Batlle,no paga
NnkeiBS/8VqTmPuGKbn0oA==,Propiedad,2019-11-13,2019-11-21,2019-11-13,-34.6217046383,-58.3935210357,Argentina,Capital Federal,Monserrat,,,,3.0,2.0,3.0,132.0,126.0,,PH 3 / 4 ambientes con entrada independiente  sin expensas en Monserrat,paga
fj4nQkvn+RCYnHMP0OVfLg==,Propiedad,2020-08-19,2020-09-02,2020-08-19,-34.533543,-58.516656999999995,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida Oeste,,,3.0,2.0,1.0,56.0,48.0,,PH 3 Amb en Venta Reciclado sin expensas,no paga
HLPm3mlKmKk4k2UVKHvzUA==,Propiedad,2020-07-04,2020-07-19,2020-07-04,-34.5853302411,-58.4443150666,Argentina,Capital Federal,Chacarita,,,,3.0,2.0,1.0,90.0,90.0,,Depto.tipo casa de 3 ambientes en Venta en Chacarita,paga
IZ70c0jU1yXVxWduHTcp3w==,Propiedad,2020-06-05,2020-06-08,2020-06-05,-34.64297020000001,-58.500853799999994,Argentina,Capital Federal,Villa Luro,,,,4.0,3.0,2.0,100.0,80.0,,BASUALDO 500 - VILLA LURO - PH 4 AMBIENTES! TODO RECICLADO!,no paga
2aIvd0t2Tc+NziuHtdsNSA==,Propiedad,2020-07-30,2020-10-26,2020-07-30,-32.9706792975,-68.826557603,Argentina,Mendoza,,,,,6.0,4.0,4.0,,,,Casa de gran categoría a la venta en Pinar de Sol (Paso),paga
/rgxonmt9v3sOkMs1NvETA==,Propiedad,2020-01-20,2020-03-04,2020-01-20,,,Argentina,Capital Federal,,,,,4.0,3.0,1.0,,,,Oportunidad! PH 4 ambientes,no paga
pM+51pCfcDxlhauRT/Zv2A==,Propiedad,2019-11-16,2020-01-21,2019-11-16,-34.553543,-58.471663,Argentina,Capital Federal,Nuñez,,,,2.0,1.0,1.0,79.0,42.0,,PH VENTA 2 AMBIENTES NUÑEZ C/PATIO,no paga
biKuoTi+pZOiCMEGxbiHOg==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.5322659,-58.5086457,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida Oeste,,,2.0,1.0,1.0,45.0,40.0,,HIPOLITO IRIGOYEN 3400 FLORIDA - PH GRANDE CON PATIO,no paga
0i29Um6tsn7znNAelT5ogQ==,Propiedad,2020-06-25,2020-06-25,2020-06-25,-37.956371000000004,-57.7732444,Argentina,Buenos Aires Interior,General Pueyrredón,Sierra de los Padres,,,,4.0,4.0,,,Mensual,VENTA/PERMUTA CASA EN SIERRA DE LOS PADRES EXCELENTE UBICACIÓN,paga
9pb9VZjQ3XvpDIN48UOS7Q==,Propiedad,2020-08-16,2020-09-13,2020-08-16,-34.582988,-58.503294999999994,Argentina,Capital Federal,Villa Pueyrredón,,,,5.0,2.0,2.0,210.0,136.0,,PH CON TERRAZA-LOCAL EN ESQUINA - SIN EXPENSAS.,paga
NlNTB/lvMG59CmNYFDjkFg==,Propiedad,2019-11-06,2020-03-15,2019-11-06,-34.649947999999995,-58.537379,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,1.0,1.0,178.0,70.0,,VENTA PH 2 AMBIENTES RAMOS MEJÍA,no paga
WWBDBTgMLDziAoi05PWjvA==,Propiedad,2020-06-19,2020-06-25,2020-06-19,-34.56756729999999,-58.4682577,Argentina,Capital Federal,Belgrano,,,,3.0,2.0,2.0,,75.0,Mensual,PH - Belgrano,paga
s/L8ccDj4r1YzRHnSUIRhQ==,Propiedad,2019-12-27,2020-02-05,2019-12-27,-34.583293,-58.442986,Argentina,Capital Federal,Palermo,,,,3.0,,2.0,70.0,70.0,Mensual,PH - Palermo,paga
Rr/tCqa7uc/W1FXMmO8iQA==,Propiedad,2020-08-09,2020-08-25,2020-08-09,-34.6665139,-58.611208999999995,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Morón,,,3.0,2.0,1.0,108.0,74.0,,Venta.Moron. PH al frente c/cochera y patio. U$S 85.000.-,no paga
xCH0uqBnPKtoQt4fBbXMGw==,Propiedad,2020-08-09,9999-12-31,2020-08-09,-38.035732700000004,-57.5731335,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,1.0,,,,venta casa 4 ambientes con quincho,no paga
OUQAOGya+PD8zlXx7syPzw==,Propiedad,2019-10-01,2020-07-18,2019-10-01,-34.5516452103,-58.4837294885,Argentina,Capital Federal,Saavedra,,,,,,,,,Mensual,Venta PH 3 amb Terraza Sin Expensas Saavedra,paga
ufhPTPU+0KPCQPCIu2gxaw==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7178338333,-58.2845389167,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Bernal Centro,no paga
KoUsg39VUdndKfm22BQnyw==,Propiedad,2020-02-03,2020-02-07,2020-02-03,-34.63299,-58.53325400000001,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Ciudadela,,,2.0,1.0,1.0,31.0,31.0,,PH 2 AMBIENTES 5 AÑOS ANTIGUEDAD CIUDADELA,no paga
WJkrPy9WMsFpGBewfTrpnA==,Propiedad,2019-11-20,2020-08-18,2019-11-20,-34.6484279,-58.4939559,Argentina,Capital Federal,Mataderos,,,,2.0,,1.0,39.0,30.0,Mensual,PH - Mataderos,no paga
vVL3AXJHZ1mVU2exvqLJFg==,Propiedad,2019-11-16,2019-12-14,2019-11-16,-34.57991,-58.44929200000001,Argentina,Capital Federal,Colegiales,,,,4.0,3.0,2.0,190.0,105.0,,Ph en Colegiales todo en planta baja patio terraza,paga
KJSueCC6CvfXXPjEqSiqFg==,Propiedad,2020-08-29,9999-12-31,2020-08-29,-34.650704299999994,-58.577847999999996,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,6.0,4.0,2.0,,,,Casa PH en Venta en Ramos Mejia,paga
getZbPEhH+ZA/SlSToejTA==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-34.6466366,-58.5781848,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,2.0,1.0,2.0,,,,Casa PH en Venta en Ramos Mejia,no paga
UpjHDxhyoeiaDN0/qz4FwQ==,Propiedad,2020-07-29,2020-10-11,2020-07-29,-34.6435324,-58.5087676,Argentina,Capital Federal,Villa Luro,,,,3.0,2.0,2.0,90.0,80.0,Mensual,Bajó de Precio - Pola al 400 - dúplex 3 ambs al frente con patio !,no paga
+ifhLNIUU+XZP1ZNhv4gdw==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.7266442718,-58.386417256499996,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,2.0,,,,Casa PH en Venta Cond en Lanus Este,no paga
VnKmFiloxx0dRvtF/UqhLg==,Propiedad,2019-09-02,9999-12-31,2019-09-02,-31.3482414501,-64.276373709,Argentina,Córdoba,Córdoba,,,,,,2.0,140.0,140.0,Mensual,PH - Arguello,no paga
9Mi/nOBky2IlStiOS0b7aA==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-34.6352975,-58.5432951,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,6.0,4.0,2.0,,,,Casa PH en Venta en Ciudadela,no paga
gQBBm2Z63iT1iYF63H3gVA==,Propiedad,2020-07-25,9999-12-31,2020-07-25,-35.5690315,-58.014289100000006,Argentina,Buenos Aires Interior,Chascomús,,,,2.0,1.0,1.0,,,,DEPARTAMENTO 3 AMBIENTES CENTRO PLANTA BAJA  CON PATIO,no paga
