id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews
40059887;Departamento en recoleta con terraza y parrilla;262243294;Marina;RECOLETA;-34.588;-5.840.174;Entire home/apt;2093;30;0
40061613;5 É??Palermo Design & Art 24hs Security+Pool+Grill;22654246;Cynthia;PALERMO;-3.458.195;-5.842.186;Entire home/apt;3289;3;2
40062019;Habitaci«¸n amplia y luminosa en Balvanera;3542815;Alexandra;BALVANERA;-3.461.324;-5.840.078;Private room;598;1;0
40063375;Elegant 1 Bedroom in Palermo Parks Area;105888788;Franco;PALERMO;-3.456.564;-5.843.558;Entire home/apt;2033;3;0
40063570;Super Oportunidad - Low Budget p/4 Microcentro;298874610;Pablo;SAN NICOLAS;-3.460.365;-5.837.643;Entire home/apt;1913;5;0
40064235;Impecable depto 2 amb. con excelente ubicaci«¸n.;309041311;Mirta;VILLA CRESPO;-3.460.029;-5.843.816;Entire home/apt;1196;3;0
40064329;Apartamento Studio en el coraz«¸n de Palermo;309041800;Andrea Y Marcos;PALERMO;-3.458.026;-5.842.771;Entire home/apt;1674;1;1
40064747;home;245052249;Martin;VILLA URQUIZA;-3.457.119;-5.848.296;Shared room;12018;30;0
40065677;Amplio 3 Ambientes en el coraz«¸n de Villa Crespo;309054957;Andrea;VILLA CRESPO;-3.459.738;-5.843.269;Entire home/apt;4185;1;1
40065684;DEPARTAMENTO EN BOEDO RECIEN RECICLADO!;196368560;Agustin;BOEDO;-3.462.551;-5.842.643;Entire home/apt;897;1;0
40065703;Minimal Loft in Palermo with amazing view;44187386;Rosario;PALERMO;-3.457.416;-5.843.865;Entire home/apt;2272;4;0
40065908;Shared Room in Apart in the center of Buenos Aires;209242140;Lubin;RETIRO;-3.459.599;-5.837.927;Shared room;658;1;0
40066216;Apartamento Mondrian;309061138;Fernando;BELGRANO;-3.456.344;-5.846.368;Entire home/apt;1614;2;1
40066975;C«¸modo monoambiente en Palermo Hollywod;186421784;Abigail;PALERMO;-345.798;-5.843.539;Entire home/apt;59613;30;0
40069223;Departamentos centro norte monoambiente luminoso;117724266;Laura;SAN NICOLAS;-3.460.169;-5.837.712;Entire home/apt;1794;5;0
40070402;Great studio PALERMO HOLLYWOOD night life & more;9832485;Mar«a Clara;COLEGIALES;-3.458.212;-5.844.396;Entire home/apt;2153;1;1
40072315;Palermo Soho VIEW, swimming pool, A/C,WIFI;10651006;Alexe;PALERMO;-345.906;-5.842.439;Entire home/apt;1973;4;0
40076123;Modern & bright studio;25157483;Ariana;PALERMO;-3.458.589;-5.843.855;Entire home/apt;2093;4;0
40076802;Habitaci«¸n privada con ba«Òo, low cost...;111245656;Damian;BALVANERA;-3.461.311;-5.840.832;Private room;718;7;0
40076923;Belgrano Garden Suites;238232677;Nicolas;BELGRANO;-3.455.318;-5.843.576;Entire home/apt;4185;7;0
40077369;Departamento Recoleta. Excelente ubicaci«¸n.;309185143;Maria Eugenia;RECOLETA;-3.459.286;-584.046;Entire home/apt;3588;10;0
40079183;Sunny 2 BR Apartment in the Heart of Buenos Aires;992675;Gonzalo;RECOLETA;-3.459.731;-5.838.826;Entire home/apt;4963;4;0
40080154;Lindo y confortable departamento.;309216276;Ariadna;RECOLETA;-3.459.723;-5.840.868;Entire home/apt;1674;3;0
40080764;Luminoso depto con balc«¸n en Bosques de Palermo;46660400;Pia;PALERMO;-3.457.781;-5.840.853;Private room;718;1;0
40080976;Nice Studio Apartment near Santa Fe / Alto Palermo;79722501;Juan Pablo;RECOLETA;-3.458.766;-5.840.347;Entire home/apt;2691;1;1
40081696;#Su APARTAMENTO con COCHERA en Buenos Aires#;306987658;Paula;COLEGIALES;-3.457.013;-5.844.963;Entire home/apt;2691;1;0
40081989;Beautiful apartment in Puerto Madero;111315639;Alejandro;PUERTO MADERO;-3.460.994;-5.836.195;Entire home/apt;2691;30;0
40082846;Nuevo y Calido Apartamento para Familias!;100839137;Mar«a Jos«∏;CABALLITO;-3.462.379;-5.844.595;Entire home/apt;598;7;0
40085295;Bright and stunning, Palermo Hollywood w/ pool;258214216;Martina;PALERMO;-3.458.257;-5.843.373;Entire home/apt;3588;3;0
40085481;Ogel;127807591;Eugenia;RECOLETA;-3.459.516;-5.841.037;Shared room;837;1;0
40086179;Excelente dos ambientes amplio en Palermo;297494533;Eleese;PALERMO;-3.458.898;-5.843.407;Entire home/apt;9029;3;0
40086888;Ubicaci«¸n Inmejorable;46659100;Nora;BALVANERA;-3.460.131;-5.839.732;Entire home/apt;1495;2;1
40086981;Alquiler Temporal en Casa de Familia;309272646;Margarita  Ester;COGHLAN;-3.455.953;-5.847.607;Private room;2033;1;0
40087890;Departamento c«¸modo y super luminoso en Recoleta;112446208;Victoria Mar«a;RECOLETA;-3.459.716;-5.839.796;Entire home/apt;1315;2;0
40088933;Oasis en Recoleta;92964324;Graciela;RECOLETA;-3.458.907;-5.840.581;Entire home/apt;1674;2;0
40088937;Apartment in Recoleta, Ayacucho St. (25);83166324;Luc«a;RECOLETA;-3.459.309;-5.839.546;Entire home/apt;2392;3;0
40089252;Style department to enjoy;9107588;Luli;PALERMO;-345.743;-5.842.286;Entire home/apt;2691;1;0
40089843;New!! Studio in Recoleta, Uriburu St. (24);83166324;Luc«a;RECOLETA;-3.459.098;-5.839.634;Entire home/apt;2392;3;0
40090280;Habitaci«¸n Doble para Parejas en Casa Compartida;112852550;Casa Del Mundo;PALERMO;-3.458.421;-5.843.485;Private room;1016;1;0
40090609;fer!!! dptos;49038004;Fer;MONTE CASTRO;-3.461.965;-5.849.854;Private room;897;1;0
40091711;Departamento amplio, c«¸modo, en pleno centro!;53989062;Pablo;RETIRO;-345.973;-5.837.648;Entire home/apt;1794;1;0
40091776;Despertar Palermo Soho;91175235;Carolina;PALERMO;-3.458.288;-5.842.336;Entire home/apt;4185;2;0
40092480;Excelente departamento en recoleta. Muy luminoso!!;62801561;Juan Pedro;RECOLETA;-3.459.697;-5.839.629;Entire home/apt;6278;5;0
40093257;Departamento s«ßper luminoso al lado de Embajada.;13902715;Erica;RETIRO;-3.459.504;-5.838.649;Entire home/apt;3588;10;0
40093584;Hermoso estudio en Palermo-20% OFERTA LANZAMIENTO;302385692;Carlos;PALERMO;-3.457.823;-5.843.789;Entire home/apt;1674;1;0
40093683;Depto muy c«¸modo en Caballito, acceso excelente.;38287513;Nestor;ALMAGRO;-3.461.167;-5.842.617;Entire home/apt;2392;1;0
40094494;Cuatito Azul (como el tango);172272171;Adriana;FLORES;-3.463.138;-5.845.797;Private room;538;2;0
40094518;Monoambiente Frente a Bosques de Palermo;309379225;Natalia;BELGRANO;-3.455.945;-5.844.225;Entire home/apt;1495;2;2
40101336;Bright & Comfy in a Great Location;299543355;Adela;MONSERRAT;-3.461.498;-5.837.556;Entire home/apt;1913;3;0
40101714;Quiet & Spacious Studio @ Palermo Soho;22018324;Monica;PALERMO;-3.458.488;-5.842.128;Entire home/apt;1794;2;0
40103359;HABITACION DOBLE!! MUY AMPLIA CON BA«?O PRIVADO!!;134109115;Silvia;COLEGIALES;-3.457.401;-5.845.965;Private room;1315;3;0
40103912;Tu lugar en Palermo;309486190;Alicia Lina;PALERMO;-3.458.693;-5.841.567;Entire home/apt;2392;5;0
40104173;Habitaci«¸n Privada para Pareja en Casa Compartida;112852550;Casa Del Mundo;PALERMO;-3.457.871;-5.843.784;Private room;1016;2;0
40104384;Palermo - Charming and Artistic Apartment - Metro;309491527;Eric;PALERMO;-345.888;-5.841.531;Entire home/apt;2392;2;0
40105682;Monoambiente de categoria;297494533;Eleese;PALERMO;-3.458.712;-5.843.298;Entire home/apt;6996;3;0
40106119;Palermo Sunset;231152451;;PALERMO;-3.457.915;-5.840.983;Entire home/apt;2392;3;0
40106381;Blvd Cervi«Òo Near Everything Best location Palermo;210605495;In«∏s;PALERMO;-3.457.923;-5.841.172;Entire home/apt;2691;3;0
40106428;Concord callao apartments;21148294;Laureano;RECOLETA;-3.459.497;-583.928;Entire home/apt;2093;3;0
40106565;LAVAQUE STUDIOS, EDIFICIO TUDOR UNICO EN PALERMO!;309485537;Ezequiel;PALERMO;-3.458.205;-5.840.511;Entire home/apt;1495;2;0
40106900;Fabulous newly recycled duplex in Palermo;11256892;Facundo;PALERMO;-3.458.238;-5.843.596;Entire home/apt;3229;2;0
40107191;Matienzo Corner - Cozy 1 Bedroom in Las Ca«Òitas;669759;Oasis;PALERMO;-3.456.914;-5.843.369;Entire home/apt;2930;7;0
40107378;Mataderos amoblado alquiler pasajero. Muy lindo;303342788;Andres Martin;MATADEROS;-3.464.778;-5.850.389;Entire home/apt;2212;1;2
40107440;DEPARTAMENTO EN BOEDO, BARRIO DEL TANGO!;309325003;Gaston;ALMAGRO;-3.462.059;-5.842.261;Entire home/apt;113606;15;0
40107543;Habitaci«¸n:Luz natural, con piscina para disfrutar;55149821;Marta;VILLA CRESPO;-3.459.038;-5.843.802;Private room;897;5;0
40109648;Practical cosy apartment with great amenities;4388184;Magui;PALERMO;-3.457.781;-5.843.823;Entire home/apt;2990;2;1
40110350;Te espero con un asado y una copa de vino!;30927207;Ignacio;SAAVEDRA;-3.454.826;-5.847.264;Entire home/apt;2990;3;0
40111273;LUXURY Apartment - PALERMO 14E;264134143;Baires Homes;RECOLETA;-3.458.431;-5.840.528;Entire home/apt;3289;1;0
40111720;Calma en la ciudad;308183080;Jennifer;BELGRANO;-3.456.268;-5.845.519;Private room;1016;1;0
40111813;Depto 2 amb con Balc«¸n, hermosa ubicaci«¸n ;191580082;Laura;VILLA DEVOTO;-3.459.807;-5.850.269;Entire home/apt;1196;2;0
40111815;ARCOS DE BELGRANO;309292330;Agustin;BELGRANO;-3.455.509;-5.845.814;Entire home/apt;2212;2;0
40112635;Modern apartment, in the heart of  Bs.As downtownÉùœã˜è;294748300;Laura;SAN NICOLAS;-3.460.619;-5.839.008;Entire home/apt;1794;1;0
40113125;Very NICE appartment in Recoleta, quite un bright;1853733;Harry Et Ang«∏lica;RECOLETA;-3.458.614;-5.840.019;Entire home/apt;2990;3;0
40113156;Departamento en Palermo;223638271;Fernando;BELGRANO;-3.455.823;-584.447;Entire home/apt;2810;3;0
40113169;The Great Wave - Modern 2 Bedroom in Recoleta;669759;Oasis;RECOLETA;-3.459.074;-5.840.835;Entire home/apt;3946;5;0
40113303;Habitaci«¸n Privada para Pareja en Casa Compartida;112852550;Casa Del Mundo;PALERMO;-345.801;-584.365;Private room;1016;2;0
40113439;Depto Almagro;45914875;Emanuela;ALMAGRO;-3.460.654;-584.187;Entire home/apt;1794;1;0
40113710;c«¸modo relax a pasos del centro;309563696;Yanez;PALERMO;-3.458.502;-5.841.706;Entire home/apt;6517;1;1
40113961;Perfect room in BELGRANO;6201352;Romina;PALERMO;-3.456.695;-584.457;Private room;1495;1;0
40114672;DEPARTAMENTO EN BOEDO, BARRIO DEL TANGO!;309325003;Gaston;BOEDO;-3.462.268;-5.842.262;Entire home/apt;1674;15;0
40114908;WELCOME SOHO AP SPACIOUS, BRIGHT &QUIET COMPLETÉ?ßÉ?ß;124693098;Norberto;PALERMO;-3.459.118;-5.843.345;Entire home/apt;2332;30;0
40115461;Departamento «ßnico en el centro;162154153;Demian;RETIRO;-3.459.572;-5.837.989;Entire home/apt;2691;2;0
40116659;Private room with a large and beautiful courtyard;4506462;Samanta;PATERNAL;-3.459.846;-5.846.608;Private room;897;1;0
40118042;habitaci«¸n privada para 2 personas en palermo holl;262677883;Abril;PALERMO;-3.458.126;-5.843.108;Private room;1196;1;0
40118382;S«ßper ubicaci«¸n en Recoleta! C«¸modo dos ambientes.;44466150;Jorgelina;RECOLETA;-3.458.929;-5.839.533;Entire home/apt;1854;1;0
40119452;Departamento Palermo Hollywood con estacionamiento;248273956;Rosa;PALERMO;-3.457.934;-5.842.901;Entire home/apt;2392;2;1
40120710;Habitaci«¸n c/ Ba«Òo privado, Terraza, CocinaComedor;196403795;Luvi;ALMAGRO;-3.461.157;-5.842.755;Private room;957;3;0
40121366;Habitaci«¸n c«¸moda en Recoleta;7352492;Angel;RECOLETA;-3.459.211;-5.839.883;Private room;1076;1;0
40126310;Looking for a (cool) room mate;26364693;Goyo;CONSTITUCION;-3.462.772;-5.838.345;Private room;658;1;0
40126978;departamento,dos ambientes, ideal estudiantes .;188210752;Esteban;BARRACAS;-3.464.376;-5.837.348;Entire home/apt;957;30;0
40127345;HERMOSA HBITACION DOBLE CON BA«?O PRIVADO!nuevo!!!;134109115;Silvia;COLEGIALES;-3.457.414;-5.845.943;Private room;1136;3;0
40127899;Monoambiente en Belgrano excelente ubicaci«¸n;252521610;Gabriel;BELGRANO;-3.456.558;-5.845.178;Entire home/apt;1315;2;0
40128006;A 5' de Palermo belleza y buena atenci«¸n room 2 !;245602286;Alejandra;CHACARITA;-3.458.083;-5.845.014;Private room;1196;1;0
40128224;Excelente 2 ambientes en el coraz«¸n de Las Ca«Òitas;212082891;Simon;PALERMO;-3.456.972;-5.843.387;Entire home/apt;1076;20;0
40128651;Low Budget Studio para 2 Con Pileta y Laundry;298874610;Pablo;VILLA CRESPO;-3.460.127;-5.843.857;Entire home/apt;1614;5;0
40130105;Habitaci«¸n privada con ba«Òo 3 en suite. Desayuno.;250698334;Cecilia;CABALLITO;-3.461.236;-5.845.579;Private room;837;1;0
40130108;Excelente 3 ambientes / Excellent 3 room apartment;271008868;Federico;BALVANERA;-3.460.108;-5.839.602;Entire home/apt;2511;5;0
40130202;Luminosa habitaci«¸n en Almagro, zona cultural;70712325;Adrian;ALMAGRO;-3.460.234;-5.841.935;Private room;957;2;0
40131070;Nice Apartment in Luxury Tower. Palermo Bs As;51063615;Tomas;PALERMO;-3.458.293;-5.842.365;Entire home/apt;2093;1;2
40131826;É??É??É??É??É?? Brand New Remodeled Suite Apt in Recoleta;278440549;Boutique Apartments;RETIRO;-3.459.654;-5.837.791;Entire home/apt;1734;1;2
40132510;Casa cerca de plaza serrano;230653279;Yormaikel;VILLA CRESPO;-345.909;-584.365;Entire home/apt;5860;1;0
40132550;GREAT HOUSE FOR STUDENT GROUP / 6 ROOMS + TERRACE;4372509;Vicky;SAN TELMO;-3.461.742;-5.836.987;Entire home/apt;5680;15;0
40133010;A 5' de Palermo belleza y buena atenci«¸n room 3!;245602286;Alejandra;CHACARITA;-3.458.222;-5.844.804;Private room;1136;1;0
40133167;Habitaci«¸n doble con ba«Òo privado.;27428118;Marco;BALVANERA;-3.459.882;-5.840.592;Private room;3946;1;0
40133175;C«¸modo PH en la zona de Chacarita;131542025;Leticia;CHACARITA;-34.584;-5.844.806;Entire home/apt;1375;6;0
40133647;Palermo Hollywood House;230653279;Yormaikel;PALERMO;-3.458.299;-5.843.555;Entire home/apt;5919;1;0
40135259;JJHhssl;127807591;Eugenia;RECOLETA;-3.459.678;-5.841.019;Private room;2511;1;0
40135616;Warm and Cozy apartament;40867379;Mercedes;RETIRO;-3.459.785;-5.837.351;Entire home/apt;1315;1;0
40135680;Mar«a Laura &  Pedro;197575648;Laura;BELGRANO;-345.522;-5.843.546;Private room;957;1;0
40135696;Excelente departamento moderno y luminoso 2 amb;83199923;Daniela;ALMAGRO;-3.459.914;-5.841.962;Entire home/apt;1913;7;0
40136291;Dreamlike view Palermo, Quartier Tower;48164656;Syl;PALERMO;-3.458.312;-5.843.107;Entire home/apt;11660;8;0
40136318;C«≠lido apartamento en lo mejor de Ca«Òitas;305565892;Cristina Ofelia;PALERMO;-34.568;-584.357;Entire home/apt;2990;3;0
40137015;Luminoso depto. 70m2 en zona exclusiva Belgrano.;308827620;Susana;BELGRANO;-3.456.237;-5.844.985;Entire home/apt;2511;2;0
40138088;Habitaci«¸n privada muy luminosa en Colegiales;309758038;Sol;COLEGIALES;-3.457.772;-5.845.029;Private room;897;1;0
40138093;Amazing studio in the heart of Palermo Hollywood;7986525;Matias;PALERMO;-3.457.994;-5.843.313;Entire home/apt;1794;1;0
40138149;Confortable apartment to chill w/netflix,Wifi & AC;6942696;Rodrigo;NU•EZ;-3.455.143;-5.846.552;Entire home/apt;1794;2;0
40139085;Departamento en Palermo, inmejorable ubicaci«¸n!!;130653528;Cristina;PALERMO;-3.458.626;-5.841.428;Entire home/apt;1854;1;1
40139398;Beautiful boutique apartment É??PalermoÉ?ù;26000488;Gabriel;PALERMO;-3.458.189;-5.843.265;Entire home/apt;4185;3;0
40140228;DEPARTAMENTO EN PALERMO!;84569817;Magdalena;PALERMO;-3.458.127;-5.841.157;Entire home/apt;2691;2;0
40142969;Beautiful Big Loft in the Heart of San Telmo;309873784;WeHost;SAN TELMO;-346.174;-5.837.352;Entire home/apt;1794;2;0
40143257;Cozy apartment to live Palermo Hollywod like home;84932810;Gonzalo;PALERMO;-3.458.282;-5.843.444;Entire home/apt;2093;1;0
40147283;Buenos Aires para recordar, Tango e Historia...;44753060;Mariano;CONSTITUCION;-346.197;-5.838.478;Entire home/apt;1614;2;0
40148477;DEPARTAMENTO EN BALVANERA- BUENA UBICACION;306596071;Elsa;BALVANERA;-3.461.726;-5.840.014;Entire home/apt;1196;2;0
40149364;Caballito, luminosa habitaci«¸n privada en suite;85288538;Maru;CABALLITO;-3.461.174;-5.843.955;Private room;897;30;0
40150055;Excelente ubicaci«¸n Retiro Puerto Madero;270164712;Liliasonia;SAN NICOLAS;-3.459.927;-5.837.193;Entire home/apt;8012;1;0
40150871;Young and friendly apartment near to the subway;112884845;Lucila;RECOLETA;-3.459.421;-584.053;Entire home/apt;2332;1;0
40151333;Brand New Apartment / Villa Crespo - Palermo;15640230;Susana;VILLA CRESPO;-3.459.466;-5.843.523;Entire home/apt;2093;15;0
40151655;Palermo Villa Crespo Apartment;17303651;Ana;VILLA CRESPO;-3.459.474;-5.843.546;Entire home/apt;2093;15;0
40151899;Excelente monoambiente luminoso en Recoleta;279219239;Federico;RECOLETA;-3.459.822;-5.839.577;Entire home/apt;1315;1;2
40152175;Callao departamento antiguo excelente ubicaci«¸n;163287263;Alejandro;RECOLETA;-3.458.948;-5.839.383;Private room;1076;1;1
40152275;Bright studio with rooftop pool in San Telmo;16133446;Luis & Florencia;SAN TELMO;-3.462.517;-5.837.156;Entire home/apt;2691;10;0
40152557;Monoambiente en Palermo para 2 personas;249677817;Daniel;PALERMO;-3.456.429;-5.843.878;Entire home/apt;1674;1;0
40152653;LAS CA«?ITAS (PALERMO) de luxe, doble balcon -20%;309957050;Roro;PALERMO;-3.456.994;-5.843.312;Entire home/apt;2511;1;0
40152869;Excelente ubicaci«¸n Retiro  Puerto Madero;270164712;Liliasonia;SAN NICOLAS;-3.459.906;-5.837.168;Entire home/apt;5023;1;0
40153226;Estudio en lo mejor de Palermo * Estilo y glamour*;21789738;Ary;PALERMO;-3.458.111;-5.840.928;Entire home/apt;2033;2;0
40154534;Apartamento moderno con 2 balcones en Palermo -20%;306910337;Consuelo;PALERMO;-3.458.412;-5.842.713;Entire home/apt;1973;1;0
40154743;Apartamento en torre en Palermo - Oferta;309975762;Pedro De;RECOLETA;-34.593;-5.841.142;Entire home/apt;1794;1;0
40155070;Departamento de Dos ambientes ideal para VOS!!!;134109115;Silvia;ALMAGRO;-3.461.222;-5.842.277;Entire home/apt;1794;5;0
40155266;Encantador Loft en el coraz«¸n de La Boca;168191586;Clara;BOCA;-3.464.026;-5.836.865;Entire home/apt;1854;2;0
40156457;La casa de los libros en Palermo;278946439;Bel«∏n;RECOLETA;-345.918;-5.841.099;Entire home/apt;1315;2;0
40156671;Excelente ubicaci«¸n:  Puerto Madero  Retiro;270164712;Liliasonia;RETIRO;-3.459.815;-5.837.369;Entire home/apt;5023;1;0
40156868;Cuarto Privado en el coraz«¸n de Palermo con Patio.;43300996;Patricia;PALERMO;-3.458.492;-584.118;Private room;1196;2;0
40157063;Hermoso departamento en el coraz«¸n de Palermo;113454322;Luis Alberto;PALERMO;-3.457.704;-5.842.333;Entire home/apt;1794;7;0
40158260;Triple ambiente tranquilo en N«ß«Òez;304666892;Roberto;NU•EZ;-3.454.545;-58.464;Entire home/apt;1315;7;0
40158895;Cozy + super balcony + great view + location;7354541;Luciana;RECOLETA;-345.973;-5.841.046;Entire home/apt;2392;5;0
40160788;Cuarto con Ba«Òo en suite. Barrio Norte, CABA.;43300996;Patricia;PALERMO;-3.458.344;-5.841.205;Private room;1495;2;0
40167144;La Casa de Syl IV;5375433;Syl;SAN CRISTOBAL;-346.229;-5.840.618;Entire home/apt;1136;1;0
40169003;Dcecorado y reciclado. Luz.Excelente ubicaci«¸n.;30375002;Mechi;BALVANERA;-3.461.437;-5.839.438;Entire home/apt;1674;3;0
40169270;Maravilloso apartamento;280984081;Gabriela;VELEZ SARSFIELD;-3.463.699;-5.848.928;Entire home/apt;1375;1;0
40169778;Boulevar Lafinur;219328646;Julia;PALERMO;-3.457.788;-5.841.469;Entire home/apt;3289;15;0
40169934;2 ambientes Impecable_600 mts de Subte_Con Cochera;286735026;Miriam;VILLA URQUIZA;-3.457.915;-5.848.938;Entire home/apt;3289;3;0
40170348;Tango Pasion de Buenos Aires;151659687;Marcia;BALVANERA;-3.460.472;-5.840.919;Entire home/apt;1794;2;0
40172593;C«≠lido departamento en el coraz«¸n porte«Òo!!;310179845;Maria;SAN NICOLAS;-3.459.917;-5.837.879;Entire home/apt;2511;1;0
40174714;Dpto  Recoleta , Balcon Frances  , Cerca de todo!;310170856;Gonzalo;RECOLETA;-3.458.741;-5.839.648;Entire home/apt;2212;2;0
40175871;Lindisimo departamento para 4 personas en Palermo;118557336;Natalia;PALERMO;-3.458.997;-5.842.519;Entire home/apt;3049;3;0
40176289;Moderno Mono-ambiente en Palermo Hollywood;120005883;Paula;PALERMO;-345.791;-5.843.512;Entire home/apt;2093;2;1
40177065;Luminoso, bien ubicado, confortable apartamento;310221560;Carlos;RECOLETA;-3.459.739;-5.839.812;Entire home/apt;1794;2;0
40178699;Amplio Loft a pocos metros de Av Libertador;56910314;Lucas;NU•EZ;-3.454.411;-5.846.397;Entire home/apt;1315;1;0
40179199;3 ambientes en Palermo, Ca«Òitas;75355755;Rosario;PALERMO;-3.456.771;-5.843.446;Entire home/apt;2990;2;0
40179438;Apartamento amoblado centrico;116134720;Hernan;SAN NICOLAS;-3.460.458;-583.839;Entire home/apt;1614;13;0
40179538;Confortable 3 ambientes en Belgrano;53099158;Milagros;BELGRANO;-3.456.021;-5.846.307;Entire home/apt;3588;3;1
40179567;La Casona Azul en San Telmo - CABA;310265422;Thalia;SAN TELMO;-3.462.141;-583.721;Entire home/apt;2451;3;0
40179908;Departamento en Torre de categor«a Tempora Rent;310281112;Julian;ALMAGRO;-346.046;-584.246;Entire home/apt;1495;1;0
